sport,player_key,player,canonical_market,event_id,event_time,team,opponent,market_median,market_low,market_high,book_count,book_agreement_pct,line_dispersion,over_price_median,under_price_median,pp_line,pp_gap,l3,l5,l10,l20,season,streak,recent_avg,season_avg,h2h,hulk_prop_score,market_direction,price_pressure_score,coverage_grade,signal
MLB,braden montgomery,Braden Montgomery,hits_runs_rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,1,100.0,0.0,115.0,-170.0,,,,,,,,,,,,35.9,UNDER,15.0,LOW,PASS
MLB,braden montgomery,Braden Montgomery,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,1000.0,-2500.0,,,,,,,,,,,,57.1,UNDER,82.7,USABLE,WATCH
MLB,braden montgomery,Braden Montgomery,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,197.5,-307.5,,,,,,,,,,,,43.9,UNDER,38.4,LOW,PASS
MLB,braden montgomery,Braden Montgomery,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,160.0,-300.0,,,,,,,,,,,,40.2,UNDER,32.2,LOW,PASS
MLB,braden montgomery,Braden Montgomery,singles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,100.0,-150.0,,,,,,,,,,,,34.4,UNDER,9.1,LOW,PASS
MLB,braden montgomery,Braden Montgomery,stolen_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,900.0,-1800.0,,,,,,,,,,,,52.4,UNDER,80.9,LOW,PASS
MLB,braden montgomery,Braden Montgomery,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.0,0.5,1.5,2,100.0,0.5,-3.5,-265.0,,,,,,,,,,,,57.1,UNDER,91.1,LOW,PASS
MLB,braden montgomery,Braden Montgomery,triples,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,2200.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,brandon lowe,Brandon Lowe,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,3,100.0,0.0,320.0,-500.0,,,,,,,,,,,,50.3,UNDER,55.6,USABLE,WATCH
MLB,brandon lowe,Brandon Lowe,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-237.5,170.0,,,,,,,,,,,,42.0,OVER,31.0,LOW,PASS
MLB,brandon lowe,Brandon Lowe,hits_runs_rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-140.0,100.0,,,,,,,,,,,,34.1,OVER,7.7,LOW,PASS
MLB,brandon lowe,Brandon Lowe,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-525.0,,,,,,,,,,,,46.7,UNDER,58.2,LOW,PASS
MLB,brandon lowe,Brandon Lowe,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,124.0,-172.0,,,,,,,,,,,,38.6,UNDER,17.2,LOW,PASS
MLB,brandon lowe,Brandon Lowe,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-135.0,-230.0,0.5,0.0,,,,,,,,,,36.7,UNDER,9.6,LOW,PASS
MLB,brandon lowe,Brandon Lowe,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1750.0,-20000.0,,,,,,,,,,,,54.6,UNDER,89.7,LOW,PASS
MLB,brandon lowe,Brandon Lowe,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,2,100.0,0.0,112.5,-152.0,,,,,,,,,,,,37.4,UNDER,12.3,LOW,PASS
MLB,brandon lowe,Brandon Lowe,triples,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,4500.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,brandon nimmo,Brandon Nimmo,hits,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-215.0,150.0,,,,,,,,,,,,38.7,OVER,26.1,LOW,PASS
MLB,brandon nimmo,Brandon Nimmo,home_runs,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,0.5,0.5,0.5,2,100.0,0.0,533.5,-1116.5,,,,,,,,,,,,51.9,UNDER,70.6,LOW,PASS
MLB,brandon nimmo,Brandon Nimmo,rbis,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,0.5,0.5,0.5,1,100.0,0.0,170.0,-240.0,,,,,,,,,,,,39.9,UNDER,31.2,LOW,PASS
MLB,brandon nimmo,Brandon Nimmo,total_bases,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,1.5,1.5,1.5,1,100.0,0.0,148.0,-205.0,,,,,,,,,,,,38.4,UNDER,25.0,LOW,PASS
MLB,brandon valenzuela,Brandon Valenzuela,doubles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,687.5,-1582.5,,,,,,,,,,,,53.3,UNDER,76.2,LOW,PASS
MLB,brandon valenzuela,Brandon Valenzuela,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,135.0,-200.0,0.5,0.0,,,,,,,,,,37.7,UNDER,22.1,LOW,PASS
MLB,brandon valenzuela,Brandon Valenzuela,hits_runs_rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-105.0,-145.0,,,,,,,,,,,,33.9,UNDER,7.2,LOW,PASS
MLB,brandon valenzuela,Brandon Valenzuela,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,967.5,-2480.0,,,,,,,,,,,,59.1,UNDER,82.2,USABLE,WATCH
MLB,brandon valenzuela,Brandon Valenzuela,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,417.5,-802.5,,,,,,,,,,,,50.4,UNDER,64.3,LOW,PASS
MLB,brandon valenzuela,Brandon Valenzuela,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,245.0,-380.0,,,,,,,,,,,,48.0,UNDER,46.4,USABLE,WATCH
MLB,brandon valenzuela,Brandon Valenzuela,singles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,230.0,-360.0,,,,,,,,,,,,43.2,UNDER,44.2,LOW,PASS
MLB,brandon valenzuela,Brandon Valenzuela,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,135.0,-200.0,,,,,,,,,,,,37.7,UNDER,22.1,LOW,PASS
MLB,brandon valenzuela,Brandon Valenzuela,walks,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,310.0,-535.0,,,,,,,,,,,,45.9,UNDER,55.1,LOW,PASS
MLB,brandon young,Brandon Young,earned_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,2.5,2.5,2.5,6,100.0,0.0,-103.5,-129.5,,,,,,,,,,,,44.2,UNDER,5.2,GOOD,WATCH
MLB,brandon young,Brandon Young,hits_allowed,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,5.5,5.5,5.5,7,100.0,0.0,-111.0,-128.0,5.5,0.0,,,,,,,,,,45.8,UNDER,3.2,STRONG,WATCH
MLB,brandon young,Brandon Young,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,4.5,4.5,5.5,8,88.9,0.314,120.0,-160.0,4.0,-0.5,,,,,,,,,,63.2,UNDER,15.0,STRONG,WATCH
MLB,brandon young,Brandon Young,walks,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-117.0,113.0,,,,,,,,,,,,33.9,OVER,6.9,LOW,PASS
MLB,brandon young hits allowed,Brandon Young - Hits Allowed,hits_allowed,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,5.5,5.5,5.5,1,100.0,0.0,115.0,-155.0,,,,,,,,,,,,35.5,UNDER,13.3,LOW,PASS
MLB,brayan rocchio,Brayan Rocchio,doubles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,620.0,-1300.0,,,,,,,,,,,,52.8,UNDER,74.0,LOW,PASS
MLB,brayan rocchio,Brayan Rocchio,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-148.0,110.0,,,,,,,,,,,,39.2,OVER,11.2,USABLE,WATCH
MLB,brayan rocchio,Brayan Rocchio,hits_runs_rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.0,0.5,1.5,2,100.0,0.5,-25.0,-27.5,,,,,,,,,,,,35.2,UNDER,3.8,LOW,PASS
MLB,brayan rocchio,Brayan Rocchio,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,2220.0,-17580.0,,,,,,,,,,,,59.4,UNDER,91.7,USABLE,WATCH
MLB,brayan rocchio,Brayan Rocchio,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,300.0,-350.0,,,,,,,,,,,,51.4,UNDER,51.4,USABLE,WATCH
MLB,brayan rocchio,Brayan Rocchio,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,320.0,-500.0,,,,,,,,,,,,50.3,UNDER,55.6,USABLE,WATCH
MLB,brayan rocchio,Brayan Rocchio,singles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,115.0,-175.0,,,,,,,,,,,,36.0,UNDER,15.5,LOW,PASS
MLB,brayan rocchio,Brayan Rocchio,stolen_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1100.0,-3000.0,,,,,,,,,,,,53.2,UNDER,84.1,LOW,PASS
MLB,brayan rocchio,Brayan Rocchio,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-152.0,108.0,,,,,,,,,,,,39.3,OVER,11.3,USABLE,WATCH
MLB,brayan rocchio,Brayan Rocchio,walks,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,345.0,-610.0,,,,,,,,,,,,46.8,UNDER,58.5,LOW,PASS
MLB,brett bateman,Brett Bateman,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,1.5,3,66.7,0.471,-190.0,-11.0,,,,,,,,,,,,48.2,OVER,73.7,USABLE,WATCH
MLB,brett bateman,Brett Bateman,hits_runs_rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-125.0,-120.0,1.5,0.0,,,,,,,,,,32.4,OVER,0.9,LOW,PASS
MLB,brett bateman,Brett Bateman,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,1125.0,-1600.0,,,,,,,,,,,,59.6,UNDER,84.0,USABLE,WATCH
MLB,brett bateman,Brett Bateman,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,285.0,-400.0,,,,,,,,,,,,51.3,UNDER,51.0,USABLE,WATCH
MLB,brett bateman,Brett Bateman,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,225.0,-342.5,,,,,,,,,,,,49.3,UNDER,43.1,USABLE,WATCH
MLB,brett bateman,Brett Bateman,singles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.0,0.5,1.5,2,100.0,0.5,7.5,-67.5,,,,,,,,,,,,44.2,OVER,39.5,LOW,PASS
MLB,brett bateman,Brett Bateman,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,1.5,2.5,4,75.0,0.433,151.0,-207.5,,,,,,,,,,,,40.0,UNDER,25.8,USABLE,WATCH
MLB,brett bateman,Brett Bateman,walks,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,275.0,-455.0,,,,,,,,,,,,44.9,UNDER,50.9,LOW,PASS
MLB,brice turang,Brice Turang,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,375.0,-647.5,,,,,,,,,,,,51.7,UNDER,60.9,USABLE,WATCH
MLB,brice turang,Brice Turang,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-230.0,163.0,,,,,,,,,,,,43.8,OVER,29.4,USABLE,WATCH
MLB,brice turang,Brice Turang,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,5,100.0,0.0,-120.0,-114.0,1.5,0.0,,,,,,,,,,41.0,OVER,1.2,GOOD,WATCH
MLB,brice turang,Brice Turang,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,665.0,-1150.0,,,,,,,,,,,,61.6,UNDER,75.1,GOOD,WATCH
MLB,brice turang,Brice Turang,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,190.0,-267.5,,,,,,,,,,,,49.6,UNDER,35.7,GOOD,WATCH
MLB,brice turang,Brice Turang,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,102.0,-140.0,,,,,,,,,,,,44.9,UNDER,8.2,GOOD,WATCH
MLB,brice turang,Brice Turang,singles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-115.0,-122.0,0.5,0.0,,,,,,,,,,36.8,UNDER,1.4,USABLE,WATCH
MLB,brice turang,Brice Turang,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,340.0,-567.0,,,,,,,,,,,,59.5,UNDER,57.8,STRONG,WATCH
MLB,brice turang,Brice Turang,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,7,100.0,0.0,147.0,-180.0,,,,,,,,,,,,50.7,UNDER,22.7,STRONG,WATCH
MLB,brice turang,Brice Turang,triples,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,1450.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
MLB,brice turang,Brice Turang,walks,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,120.0,-173.0,,,,,,,,,,,,40.5,UNDER,16.5,USABLE,WATCH
MLB,brock rodden,Brock Rodden,home_runs,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,760.0,-2050.0,,,,,,,,,,,,51.7,UNDER,78.3,LOW,PASS
MLB,bryan reynolds,Bryan Reynolds,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,3,100.0,0.0,320.0,-475.0,,,,,,,,,,,,50.2,UNDER,55.3,USABLE,WATCH
MLB,bryan reynolds,Bryan Reynolds,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-245.0,187.5,,,,,,,,,,,,45.0,OVER,34.2,USABLE,WATCH
MLB,bryan reynolds,Bryan Reynolds,hits_runs_rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-140.0,100.0,,,,,,,,,,,,34.1,OVER,7.7,LOW,PASS
MLB,bryan reynolds,Bryan Reynolds,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,650.0,-800.0,,,,,,,,,,,,50.6,UNDER,73.9,LOW,PASS
MLB,bryan reynolds,Bryan Reynolds,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,151.5,-215.0,,,,,,,,,,,,40.9,UNDER,26.4,LOW,PASS
MLB,bryan reynolds,Bryan Reynolds,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,105.0,-130.0,,,,,,,,,,,,34.0,UNDER,7.4,LOW,PASS
MLB,bryan reynolds,Bryan Reynolds,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1500.0,-9000.0,,,,,,,,,,,,54.2,UNDER,88.1,LOW,PASS
MLB,bryan reynolds,Bryan Reynolds,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,2,100.0,0.0,124.0,-172.5,,,,,,,,,,,,38.6,UNDER,17.3,LOW,PASS
MLB,bryan reynolds,Bryan Reynolds,triples,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,2300.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
MLB,bryce eldridge,Bryce Eldridge,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-575.0,,,,,,,,,,,,46.8,UNDER,58.6,LOW,PASS
MLB,bryce eldridge,Bryce Eldridge,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,27.5,165.0,,,,,,,,,,,,43.0,OVER,35.0,LOW,PASS
MLB,bryce eldridge,Bryce Eldridge,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,512.5,-930.0,,,,,,,,,,,,51.6,UNDER,69.4,LOW,PASS
MLB,bryce eldridge,Bryce Eldridge,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,148.0,-205.0,,,,,,,,,,,,38.4,UNDER,25.0,LOW,PASS
MLB,bryce eldridge,Bryce Eldridge,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,2,100.0,0.0,112.5,-350.0,,,,,,,,,,,,40.4,UNDER,24.6,LOW,PASS
MLB,bryce eldridge,Bryce Eldridge,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,133.0,-186.0,,,,,,,,,,,,37.3,UNDER,20.5,LOW,PASS
MLB,cal quantrill,Cal Quantrill,earned_runs,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,2.5,2.5,2.5,1,100.0,0.0,115.0,-153.0,,,,,,,,,,,,35.4,UNDER,13.1,LOW,PASS
MLB,cal quantrill,Cal Quantrill,hits_allowed,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,4.5,4.5,4.5,1,100.0,0.0,-146.0,110.0,,,,,,,,,,,,34.9,OVER,11.0,LOW,PASS
MLB,cal quantrill,Cal Quantrill,pitcher_strikeouts,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,3.5,3.5,3.5,3,100.0,0.0,110.0,-159.0,,,,,,,,,,,,39.6,UNDER,12.6,USABLE,WATCH
MLB,cal raleigh,Cal Raleigh,home_runs,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,290.0,-436.0,,,,,,,,,,,,45.2,UNDER,52.1,LOW,PASS
MLB,caleb durbin,Caleb Durbin,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,475.0,-800.0,,,,,,,,,,,,57.5,UNDER,67.3,GOOD,WATCH
MLB,caleb durbin,Caleb Durbin,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,5,80.0,0.4,-200.0,150.0,,,,,,,,,,,,43.0,OVER,25.0,GOOD,WATCH
MLB,caleb durbin,Caleb Durbin,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,4,100.0,0.0,-2.5,-130.0,1.5,0.0,,,,,,,,,,61.5,UNDER,91.7,USABLE,WATCH
MLB,caleb durbin,Caleb Durbin,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,930.0,-3332.5,,,,,,,,,,,,56.9,UNDER,81.8,USABLE,WATCH
MLB,caleb durbin,Caleb Durbin,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,100.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,caleb durbin,Caleb Durbin,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,200.0,-319.0,,,,,,,,,,,,54.8,UNDER,39.1,STRONG,WATCH
MLB,caleb durbin,Caleb Durbin,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,149.0,-210.0,,,,,,,,,,,,47.1,UNDER,25.6,GOOD,WATCH
MLB,caleb durbin,Caleb Durbin,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-142.0,-107.0,,,,,,,,,,,,42.3,OVER,6.3,GOOD,WATCH
MLB,caleb durbin,Caleb Durbin,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,8,100.0,0.0,700.0,-1750.0,,,,,,,,,,,,64.2,UNDER,76.7,STRONG,WATCH
MLB,caleb durbin,Caleb Durbin,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,7,57.1,0.495,-175.0,130.0,,,,,,,,,,,,41.1,OVER,18.8,STRONG,WATCH
MLB,caleb durbin,Caleb Durbin,triples,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,3250.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
MLB,caleb durbin,Caleb Durbin,walks,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,285.0,-440.0,,,,,,,,,,,,49.3,UNDER,51.7,USABLE,WATCH
MLB,caleb durbin bos,Caleb Durbin (BOS),hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,,-130.0,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,caleb durbin runs,Caleb Durbin - Runs,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,165.0,-220.0,,,,,,,,,,,,39.4,UNDER,29.1,LOW,PASS
MLB,cam smith,Cam Smith,doubles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,575.0,-950.0,,,,,,,,,,,,50.1,UNDER,71.9,LOW,PASS
MLB,cam smith,Cam Smith,hits,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-160.0,120.0,,,,,,,,,,,,35.9,OVER,15.0,LOW,PASS
MLB,cam smith,Cam Smith,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,600.0,-1035.0,,,,,,,,,,,,52.5,UNDER,72.9,LOW,PASS
MLB,cam smith,Cam Smith,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,220.0,-330.0,,,,,,,,,,,,42.7,UNDER,42.1,LOW,PASS
MLB,cam smith,Cam Smith,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,140.0,-190.0,,,,,,,,,,,,37.7,UNDER,22.3,LOW,PASS
MLB,cam smith,Cam Smith,stolen_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1200.0,-4000.0,,,,,,,,,,,,53.5,UNDER,85.4,LOW,PASS
MLB,cam smith,Cam Smith,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-150.0,115.0,,,,,,,,,,,,35.3,OVER,12.7,LOW,PASS
MLB,cam smith,Cam Smith,triples,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1900.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
