year,throughSeasonType,throughWeek,team,conference,overall,offense,defense,offensePlays,defensePlays,modelVersion,source_year
2025,postseason,1,Illinois,Big Ten,7.67,7.14,-0.53,714,718,core-v1,2025
2025,postseason,1,Iowa State,Big 12,7.47,3.66,-3.82,746,691,core-v1,2025
2025,postseason,1,Kansas State,Big 12,6.77,2.76,-4.01,668,788,core-v1,2025
2025,postseason,1,Kansas,Big 12,5.95,10.89,4.95,644,684,core-v1,2025
2025,postseason,1,Washington State,Pac-12,5.35,0.86,-4.49,737,653,core-v1,2025
2025,postseason,1,East Carolina,American Athletic,5.24,0.02,-5.22,812,696,core-v1,2025
2025,postseason,1,Tulane,American Athletic,5.08,4.44,-0.64,874,899,core-v1,2025
2025,postseason,1,Kentucky,SEC,4.99,-2.56,-7.54,624,657,core-v1,2025
2025,postseason,1,Wake Forest,ACC,4.65,-7.43,-12.08,750,747,core-v1,2025
2025,postseason,1,Arkansas,SEC,4.6,15.2,10.6,659,700,core-v1,2025
2025,postseason,1,Clemson,ACC,4.24,1.25,-2.99,763,746,core-v1,2025
2025,postseason,1,Baylor,Big 12,4.09,6.72,2.63,778,746,core-v1,2025
2025,postseason,1,South Carolina,SEC,3.81,-2.28,-6.09,639,706,core-v1,2025
2025,postseason,1,Florida,SEC,3.69,0.33,-3.36,631,707,core-v1,2025
2025,postseason,1,NC State,ACC,3.61,4.4,0.79,711,756,core-v1,2025
2025,postseason,1,LSU,SEC,3.55,-5.72,-9.27,721,789,core-v1,2025
2025,postseason,1,UTSA,American Athletic,2.69,2.74,0.06,672,630,core-v1,2025
2025,postseason,1,Memphis,American Athletic,2.66,3.36,0.7,774,765,core-v1,2025
2025,postseason,1,Boise State,Mountain West,2.12,-1.98,-4.09,850,712,core-v1,2025
2025,postseason,1,Cincinnati,Big 12,1.75,8.32,6.57,689,853,core-v1,2025
2025,postseason,1,Western Michigan,Mid-American,1.29,-5.76,-7.04,788,748,core-v1,2025
2025,postseason,1,Duke,ACC,0.17,7.93,7.75,854,856,core-v1,2025
2025,postseason,1,UNLV,Mountain West,0.09,9.86,9.77,779,775,core-v1,2025
2025,postseason,1,Army,American Athletic,-0.2,0.63,0.83,767,689,core-v1,2025
2025,postseason,1,Houston,Big 12,-0.48,-0.16,0.32,846,757,core-v1,2025
2025,postseason,1,New Mexico,Mountain West,-0.61,-3.17,-2.56,733,757,core-v1,2025
2025,postseason,1,Marshall,Sun Belt,-0.62,-0.02,0.6,720,742,core-v1,2025
2025,postseason,1,UCLA,Big Ten,-0.73,-0.4,0.34,611,615,core-v1,2025
2025,postseason,1,Louisiana Tech,Conference USA,-0.92,-3.6,-2.69,754,777,core-v1,2025
2025,postseason,1,UConn,FBS Independents,-1.33,6.37,7.7,726,810,core-v1,2025
2025,postseason,1,Northwestern,Big Ten,-1.78,-0.8,0.98,718,653,core-v1,2025
2025,postseason,1,Ohio,Mid-American,-2.28,1.96,4.25,775,716,core-v1,2025
2025,postseason,1,Southern Miss,Sun Belt,-2.4,-3.34,-0.94,779,813,core-v1,2025
2025,postseason,1,San José State,Mountain West,-2.75,-0.08,2.67,705,703,core-v1,2025
2025,postseason,1,Fresno State,Mountain West,-2.91,-6.18,-3.27,736,739,core-v1,2025
2025,postseason,1,Central Michigan,Mid-American,-3.29,-2.59,0.7,667,703,core-v1,2025
2025,postseason,1,Mississippi State,SEC,-3.31,-2.74,0.57,813,798,core-v1,2025
2025,postseason,1,UCF,Big 12,-3.43,-4.44,-1.02,673,676,core-v1,2025
2025,postseason,1,Western Kentucky,Conference USA,-3.69,-4.82,-1.13,790,821,core-v1,2025
2025,postseason,1,Utah State,Mountain West,-3.94,-0.54,3.39,719,849,core-v1,2025
2025,postseason,1,Stanford,ACC,-4.16,-7.01,-2.85,621,706,core-v1,2025
2025,postseason,1,Wisconsin,Big Ten,-4.3,-8.88,-4.59,600,669,core-v1,2025
2025,postseason,1,Liberty,Conference USA,-4.37,2.21,6.58,629,625,core-v1,2025
2025,postseason,1,Kennesaw State,Conference USA,-4.62,1.66,6.29,853,838,core-v1,2025
2025,postseason,1,Miami (OH),Mid-American,-4.8,-6.25,-1.45,762,833,core-v1,2025
2025,postseason,1,Hawai'i,Mountain West,-5.78,-0.39,5.39,788,698,core-v1,2025
2025,postseason,1,Nebraska,Big Ten,-6.17,-0.67,5.5,671,667,core-v1,2025
2025,postseason,1,Boston College,ACC,-6.21,-0.09,6.12,683,651,core-v1,2025
2025,postseason,1,Missouri State,Conference USA,-6.47,0.77,7.24,754,750,core-v1,2025
2025,postseason,1,Rutgers,Big Ten,-6.69,6.59,13.28,723,603,core-v1,2025
2025,postseason,1,North Carolina,ACC,-6.7,-5.96,0.74,580,684,core-v1,2025
2025,postseason,1,Purdue,Big Ten,-6.94,-1.99,4.95,589,618,core-v1,2025
2025,postseason,1,Maryland,Big Ten,-7.04,-7.44,-0.4,655,700,core-v1,2025
2025,postseason,1,California,ACC,-7.53,-4.79,2.75,801,760,core-v1,2025
2025,postseason,1,Tulsa,American Athletic,-7.76,-8.99,-1.23,809,801,core-v1,2025
2025,postseason,1,Minnesota,Big Ten,-7.77,-5.44,2.33,651,695,core-v1,2025
2025,postseason,1,Temple,American Athletic,-7.81,-0.77,7.04,563,598,core-v1,2025
2025,postseason,1,Florida Atlantic,American Athletic,-9.56,0.64,10.21,692,704,core-v1,2025
2025,postseason,1,Virginia Tech,ACC,-9.65,-0.01,9.64,646,685,core-v1,2025
2025,postseason,1,Jacksonville State,Conference USA,-9.67,-4.14,5.53,854,845,core-v1,2025
2025,postseason,1,West Virginia,Big 12,-9.94,-10.28,-0.34,669,712,core-v1,2025
2025,postseason,1,Michigan State,Big Ten,-10.06,-5.41,4.66,664,655,core-v1,2025
2025,postseason,1,Florida International,Conference USA,-10.13,-7.67,2.46,666,677,core-v1,2025
2025,postseason,1,UL Monroe,Sun Belt,-10.13,-5.02,5.11,552,697,core-v1,2025
2025,postseason,1,App State,Sun Belt,-10.24,-4.68,5.56,776,774,core-v1,2025
2025,postseason,1,Troy,Sun Belt,-10.36,-10.22,0.14,826,841,core-v1,2025
2025,postseason,1,Colorado,Big 12,-10.37,-5.3,5.07,685,737,core-v1,2025
2025,postseason,1,New Mexico State,Conference USA,-10.98,-9.93,1.04,739,761,core-v1,2025
2025,postseason,1,Oregon State,Pac-12,-11.16,-7.6,3.55,682,597,core-v1,2025
2025,postseason,1,Eastern Michigan,Mid-American,-11.46,0.13,11.6,671,694,core-v1,2025
2025,postseason,1,Nevada,Mountain West,-11.49,-8.41,3.08,521,597,core-v1,2025
2025,postseason,1,Middle Tennessee,Conference USA,-11.71,-3.45,8.27,740,687,core-v1,2025
2025,postseason,1,Air Force,Mountain West,-12.24,8.91,21.15,754,633,core-v1,2025
2025,postseason,1,Wyoming,Mountain West,-12.29,-15.15,-2.86,688,700,core-v1,2025
2025,postseason,1,Colorado State,Mountain West,-12.92,-3.45,9.47,617,709,core-v1,2025
2025,postseason,1,Coastal Carolina,Sun Belt,-13.02,-6.68,6.35,655,753,core-v1,2025
2025,postseason,1,South Alabama,Sun Belt,-13.1,-3.08,10.02,770,707,core-v1,2025
2025,postseason,1,Bowling Green,Mid-American,-13.9,-11.64,2.26,658,628,core-v1,2025
2025,postseason,1,Delaware,Conference USA,-14.18,-3.49,10.69,780,750,core-v1,2025
2025,postseason,1,Georgia Southern,Sun Belt,-14.23,3.28,17.51,729,764,core-v1,2025
2025,postseason,1,UAB,American Athletic,-14.54,-3.88,10.66,653,621,core-v1,2025
2025,postseason,1,Arkansas State,Sun Belt,-15.12,-10.71,4.42,805,748,core-v1,2025
2025,postseason,1,Akron,Mid-American,-15.34,-10.29,5.06,683,648,core-v1,2025
2025,postseason,1,Buffalo,Mid-American,-15.71,-14.7,1.01,713,751,core-v1,2025
2025,postseason,1,Kent State,Mid-American,-16.92,-6.01,10.92,523,655,core-v1,2025
2025,postseason,1,Georgia State,Sun Belt,-16.97,-5.71,11.26,686,694,core-v1,2025
2025,postseason,1,Louisiana,Sun Belt,-18.02,-6.61,11.41,741,772,core-v1,2025
2025,postseason,1,Syracuse,ACC,-18.35,-13.72,4.63,630,634,core-v1,2025
2025,postseason,1,UTEP,Conference USA,-18.89,-20.37,-1.47,694,787,core-v1,2025
2025,postseason,1,Rice,American Athletic,-19.92,-15.06,4.85,644,684,core-v1,2025
2025,postseason,1,Oklahoma State,Big 12,-20.82,-12.44,8.38,604,653,core-v1,2025
2025,postseason,1,Northern Illinois,Mid-American,-21.29,-14.43,6.85,597,683,core-v1,2025
2025,postseason,1,Ball State,Mid-American,-22.1,-17.62,4.48,611,633,core-v1,2025
2025,postseason,1,Charlotte,American Athletic,-22.68,-18.33,4.35,535,692,core-v1,2025
2025,postseason,1,Sam Houston,Conference USA,-23.15,-12.7,10.45,677,775,core-v1,2025
2025,postseason,1,Massachusetts,Mid-American,-30.52,-17.22,13.3,548,601,core-v1,2025
