pitcher,pitch_type,player_name,pitches,weighted_pitches,avg_velocity,avg_spin,avg_pfx_x,avg_pfx_z,xwoba_allowed,swings,whiffs,balls_in_play,hard_hits,latest_year,usage_pct,whiff_per_swing,hard_hit_per_bip
656550,,"Holmes, Grant",6,3.3,83.4,2797.0,0.39,-0.63,,0.0,0.0,0.0,0.0,2025,0.0021615956506075393,,
656557,FF,"Houck, Tanner",44,24.200000000000003,94.9590909090909,2315.6136363636365,-0.9718181818181817,0.8079545454545455,0.4021444444444446,8.800000000000002,1.1,2.2,1.1,2025,0.048511576626240366,0.12499999999999997,0.5
656557,FS,"Houck, Tanner",142,78.09999999999997,89.42676056338034,1869.4859154929586,-1.1109859154929587,-0.2587323943661973,0.3913023062775498,37.95,7.15,19.250000000000004,12.100000000000001,2025,0.15656008820286654,0.18840579710144928,0.6285714285714286
656557,SI,"Houck, Tanner",298,163.89999999999998,94.4563758389262,2229.7550335570477,-1.4138590604026848,0.04315436241610739,0.3721639431192605,75.35,9.9,36.300000000000004,18.15,2025,0.32855567805953695,0.13138686131386862,0.4999999999999999
656557,ST,"Houck, Tanner",265,145.75,83.51018867924529,2625.437735849057,1.183169811320755,-0.1826415094339623,0.36961927656925153,61.05,18.700000000000003,24.200000000000003,11.55,2025,0.29217199558985674,0.30630630630630634,0.47727272727272724
656557,,"Houck, Tanner",158,86.89999999999998,,,,,,38.5,6.05,19.800000000000004,0.0,2025,0.17420066152149943,0.15714285714285714,0.0
656577,EP,"Jackson, Alex",11,6.05,40.53636363636364,1103.727272727273,-0.01181818181818182,1.4472727272727273,0.5604985,1.1,0.0,1.1,0.0,2025,0.45833333333333337,0.0,0.0
656577,FA,"Jackson, Alex",13,7.1499999999999995,62.20769230769233,1517.0769230769233,-0.7546153846153847,1.2661538461538462,0.463,3.8499999999999996,0.55,2.2,1.1,2025,0.5416666666666666,0.14285714285714288,0.5
656605,CH,"Keller, Mitch",203,112.99999999999997,89.15380530973455,2014.6438053097352,-1.168057522123894,0.2008672566371682,0.3725596199241326,58.55,8.25,24.650000000000002,8.8,2026,0.0674848457702529,0.14090520922288644,0.35699797160243407
656605,CU,"Keller, Mitch",219,124.49999999999997,77.36550200803215,2612.872690763053,1.0024859437751006,-1.1387028112449802,0.342970639708136,33.55,9.900000000000002,10.45,3.8500000000000005,2026,0.0743527725521813,0.29508196721311486,0.36842105263157904
656605,FC,"Keller, Mitch",3,1.6500000000000001,92.39999999999999,2427.3333333333335,0.10999999999999999,0.7999999999999999,1.234022727272727,0.55,0.0,0.55,0.55,2025,0.000985398190450596,0.0,1.0
656605,FF,"Keller, Mitch",1026,576.45,93.98907103825135,2402.525110590684,-0.7066085523462573,1.2701604649145632,0.36667604724831704,281.34999999999997,38.85,94.95000000000002,46.550000000000004,2026,0.34426229508196726,0.1380842367158344,0.4902580305423907
656605,SI,"Keller, Mitch",515,285.5,92.88224168126096,2460.3875656742557,-1.1625271453590194,0.7990420315236428,0.3446481398647135,126.1,13.75,58.1,32.8,2026,0.17050374749917885,0.10904044409199048,0.5645438898450946
656605,SL,"Keller, Mitch",414,233.54999999999995,86.8760008563477,2531.528794690645,0.3810276172125884,-0.0331235281524299,0.3203021658690121,125.54999999999998,32.35,52.6,24.200000000000003,2026,0.13947863477559794,0.2576662684189566,0.4600760456273765
656605,ST,"Keller, Mitch",559,312.8499999999999,82.2645517020937,2711.4123381812383,1.4600767140802309,-0.007973469713920413,0.2882116746102504,164.39999999999998,41.150000000000006,64.05000000000001,34.55,2026,0.18683746901967807,0.25030413625304143,0.539422326307572
656605,,"Keller, Mitch",49,26.95,,,,,,10.45,2.75,2.75,0.0,2025,0.016094837110693063,0.26315789473684215,0.0
656629,CH,"Kopech, Michael",2,1.1,92.49999999999999,1820.5,-0.905,0.415,,0.55,0.0,0.0,0.0,2025,0.008658008658008661,0.0,
656629,FC,"Kopech, Michael",38,20.900000000000006,91.1315789473684,2589.30303030303,0.4073684210526316,0.4494736842105263,0.2487272727272728,8.25,4.4,3.3,2.2,2025,0.1645021645021646,0.5333333333333333,0.6666666666666667
656629,FF,"Kopech, Michael",191,105.04999999999995,97.45026178010477,2624.459016393444,-0.6691099476439794,1.4948167539267023,0.35113002380952385,42.900000000000006,8.8,12.1,3.8500000000000005,2025,0.8268398268398268,0.20512820512820512,0.31818181818181823
656638,CH,"Lange, Alex",37,35.65,90.73127629733523,1849.9481065918653,-1.2743057503506312,0.15196353436185134,0.23646290909090908,20.0,5.0,8.0,3.0,2026,0.22142857142857142,0.25,0.375
656638,FC,"Lange, Alex",20,20.0,92.13499999999999,2252.05,0.006500000000000004,0.5765,0.402364,8.0,1.0,2.0,0.0,2026,0.12422360248447205,0.125,0.0
656638,FF,"Lange, Alex",18,17.1,96.07280701754387,2270.0730994152045,-0.7856725146198829,0.9712573099415206,0.42292820879120885,8.55,1.0,3.0,2.0,2026,0.1062111801242236,0.11695906432748537,0.6666666666666666
656638,SI,"Lange, Alex",37,35.65,95.83660589060311,2165.4081346423563,-1.3415287517531558,0.5584852734922862,0.3248287912087912,15.1,1.0,7.1,3.1,2026,0.22142857142857142,0.06622516556291391,0.4366197183098592
656638,SL,"Lange, Alex",58,52.599999999999994,88.15798479087455,2252.4486692015207,-0.1837072243346008,-0.09750950570342207,0.31010510510510514,31.95,13.2,10.1,4.0,2026,0.32670807453416145,0.41314553990610325,0.39603960396039606
656641,CH,"Latz, Jacob",370,224.2,85.01039250669047,2012.4181527206224,1.2259032114183765,0.8627319357716327,0.29379613589759657,125.15,51.95,42.2,15.75,2026,0.23345655229864112,0.415101877746704,0.3732227488151659
656641,CU,"Latz, Jacob",100,59.94999999999999,78.61084236864056,2673.9966329966337,-0.535771476230192,-1.0599249374478734,0.11933720930232558,10.350000000000001,2.2,2.75,0.0,2026,0.062425157494663396,0.21256038647342995,0.0
656641,FF,"Latz, Jacob",785,476.74999999999994,94.28642894598846,2299.832742887816,0.7326051389617201,1.5759842684845309,0.32845859337344774,246.34999999999997,46.050000000000004,71.7,40.1,2026,0.4964335919196126,0.18692916582098645,0.5592747559274756
656641,SL,"Latz, Jacob",322,191.5,84.67046997389035,2523.6068947087124,-0.4461827676240209,0.10669451697127938,0.2432185979051185,90.25,30.9,30.600000000000005,11.45,2026,0.1994064663924611,0.34238227146814404,0.3741830065359476
656641,,"Latz, Jacob",12,7.95,,,,,,0.0,0.0,0.0,0.0,2026,0.008278231894621754,,
656686,CH,"Martin, Corbin",12,6.6,90.38333333333334,2257.0833333333335,-1.0983333333333336,0.4108333333333334,,2.2,0.55,0.55,0.55,2025,0.033057851239669436,0.25,1.0
656686,CU,"Martin, Corbin",67,36.84999999999999,86.71492537313436,2572.6417910447767,-0.0786567164179105,-0.5659701492537317,0.2779005270092226,19.8,6.05,8.250000000000002,7.15,2025,0.18457300275482094,0.3055555555555555,0.8666666666666665
656686,FF,"Martin, Corbin",159,87.44999999999996,95.83899371069185,2483.8867924528317,-0.1949685534591196,1.3071698113207553,0.37278548949110746,39.60000000000001,9.35,13.750000000000002,6.05,2025,0.4380165289256198,0.23611111111111105,0.43999999999999995
656686,SL,"Martin, Corbin",116,63.799999999999976,91.8422413793104,2457.7931034482776,0.36741379310344846,0.5906034482758623,0.3371792999999999,26.4,9.350000000000001,9.9,5.5,2025,0.31955922865013775,0.35416666666666674,0.5555555555555556
656686,ST,"Martin, Corbin",9,4.95,86.6,2669.777777777778,0.7211111111111111,-0.5,,2.2,1.6500000000000001,0.0,0.0,2025,0.024793388429752077,0.75,
656716,EP,"McKinstry, Zach",2,1.1,35.949999999999996,902.0,0.0,1.96,0.044,0.55,0.0,0.55,0.0,2025,0.034267912772585674,0.0,0.0
656716,FA,"McKinstry, Zach",29,29.0,43.38965517241378,1117.2758620689656,1.084137931034483,1.356551724137931,0.4820407142857143,7.0,2.0,4.0,2.0,2026,0.9034267912772586,0.2857142857142857,0.5
656716,,"McKinstry, Zach",2,2.0,,,,,,1.0,1.0,0.0,0.0,2026,0.06230529595015576,1.0,
656726,,"McWilliams, Sam",29,15.950000000000005,,,,,,6.050000000000001,1.6500000000000001,2.75,0.0,2025,1.0,0.2727272727272727,0.0
656730,FF,"Megill, Trevor",584,354.94999999999993,98.86367093956898,2449.450204254121,-0.33050429637977186,1.580728271587548,0.30042046190992105,186.79999999999998,35.75,66.55000000000001,29.0,2026,0.5849056603773585,0.19138115631691652,0.43576258452291505
656730,KC,"Megill, Trevor",379,229.59999999999997,87.65474738675961,2800.6467770034847,0.229087543554007,-0.43439459930313595,0.21725130347445054,114.9,51.05,34.85,12.8,2026,0.3783472027683942,0.4442993907745866,0.3672883787661406
656730,,"Megill, Trevor",34,22.300000000000004,,,,,,3.3000000000000003,0.55,1.6500000000000001,0.0,2026,0.03674713685424735,0.16666666666666666,0.0
656731,CH,"Megill, Tylor",103,56.64999999999997,88.1669902912622,1497.2912621359235,-1.3824271844660199,0.21766990291262153,0.2780755454545454,20.350000000000005,6.050000000000001,9.900000000000002,3.3000000000000003,2025,0.07378223495702003,0.29729729729729726,0.3333333333333333
656731,CU,"Megill, Tylor",95,52.24999999999997,80.55473684210531,2506.62105263158,0.8997894736842112,-1.2650526315789483,0.19929980000000003,20.9,3.8500000000000005,7.15,1.6500000000000001,2025,0.06805157593123207,0.18421052631578952,0.23076923076923078
656731,FF,"Megill, Tylor",579,318.44999999999993,95.46131260794476,2295.65457685665,-0.5490328151986185,1.410673575129534,0.3270580450038601,148.5,36.3,40.150000000000006,22.55,2025,0.414756446991404,0.24444444444444444,0.5616438356164383
656731,SI,"Megill, Tylor",277,152.34999999999997,94.22635379061374,2198.444043321301,-1.2990613718411557,0.6466064981949461,0.33838821831147936,74.25,9.350000000000001,34.65,15.950000000000003,2025,0.1984240687679083,0.12592592592592594,0.4603174603174604
656731,SL,"Megill, Tylor",329,180.95,84.16413373860183,2538.920972644377,0.3989969604863222,-0.48541033434650466,0.272038876923077,79.75,37.400000000000006,20.35,11.0,2025,0.23567335243553011,0.46896551724137936,0.5405405405405405
656731,ST,"Megill, Tylor",13,7.1499999999999995,83.2,2578.2307692307695,1.1746153846153848,-0.17923076923076925,0.22482224999999997,4.95,1.6500000000000001,1.1,0.0,2025,0.009312320916905445,0.33333333333333337,0.0
656756,CH,"Montgomery, Jordan",31,28.75,81.82973913043479,1551.6904347826087,0.674,0.9848347826086957,0.2975714285714286,16.55,7.0,5.0,2.0,2026,0.12182203389830508,0.4229607250755287,0.4
656756,CU,"Montgomery, Jordan",47,41.15,76.95321992709599,2243.668286755772,-0.5070109356014582,-0.8498298906439855,0.3086666666666667,13.649999999999999,7.0,4.1,1.0,2026,0.174364406779661,0.5128205128205129,0.24390243902439027
656756,FF,"Montgomery, Jordan",38,36.2,90.33784530386738,2282.948895027624,0.1302209944751381,1.1019475138121546,0.2927142857142857,17.55,1.55,7.0,2.0,2026,0.1533898305084746,0.08831908831908832,0.2857142857142857
656756,SI,"Montgomery, Jordan",93,84.9,90.29652532391047,2153.951118963486,1.2248468786808007,0.7912308598350999,0.4267471304347827,44.6,4.1,22.299999999999997,11.649999999999999,2026,0.3597457627118644,0.09192825112107622,0.5224215246636771
656756,SL,"Montgomery, Jordan",45,45.0,83.14888888888889,2341.0222222222224,-0.38222222222222235,0.16222222222222224,0.16666666666666666,18.0,6.0,6.0,2.0,2026,0.1906779661016949,0.3333333333333333,0.3333333333333333
656786,CH,"Mushinski, Parker",5,5.0,86.56000000000002,1789.2,0.9960000000000001,0.13999999999999999,0.3245,2.0,0.0,2.0,2.0,2026,0.027739251040221916,0.0,1.0
656786,CU,"Mushinski, Parker",35,29.6,82.12347972972971,2761.515202702703,-0.6760135135135136,-0.8773986486486486,0.2775,12.75,3.1,4.55,3.1,2026,0.16421636615811375,0.24313725490196078,0.6813186813186813
656786,FC,"Mushinski, Parker",38,30.8,88.64642857142857,2597.6785714285716,-0.44285714285714295,0.6455032467532468,0.533773,12.399999999999999,1.55,4.1,0.55,2026,0.170873786407767,0.12500000000000003,0.13414634146341467
656786,FF,"Mushinski, Parker",32,30.2,92.4382450331126,2448.6490066225165,0.3289072847682119,1.0333443708609271,0.6474368,9.1,0.0,7.1,5.1,2026,0.16754507628294035,0.0,0.7183098591549295
656786,SI,"Mushinski, Parker",25,23.2,91.34741379310346,2419.9741379310344,0.8445474137931034,0.8241810344827587,0.45875,9.1,0.0,4.55,2.0,2026,0.1287101248266297,0.0,0.43956043956043955
656786,ST,"Mushinski, Parker",45,42.75,81.9391812865497,2729.5672514619882,-1.1287134502923977,0.26356725146198834,0.10469999999999999,22.0,3.0,10.0,2.0,2026,0.23717059639389737,0.13636363636363635,0.2
656786,,"Mushinski, Parker",34,18.700000000000003,,,,,,7.15,1.1,2.75,0.0,2025,0.10374479889042998,0.15384615384615385,0.0
656794,CH,"Newcomb, Sean",118,67.6,85.4876479289941,1542.6974852071007,1.043239644970414,0.3156508875739646,0.3480601434855467,35.099999999999994,6.5,17.05,7.700000000000001,2026,0.05855095058680871,0.1851851851851852,0.4516129032258065
656794,CU,"Newcomb, Sean",115,74.5,79.69154362416108,2944.453020134228,-1.0587114093959733,-1.176778523489933,0.17300499702380953,28.050000000000004,4.85,12.05,5.85,2026,0.0645273050106102,0.17290552584670227,0.48547717842323646
656794,FC,"Newcomb, Sean",235,131.95,89.40682076544147,2520.8147025388407,-0.02370594922319061,0.8140735126942025,0.4323874834701246,55.25,6.6000000000000005,23.55,15.950000000000001,2026,0.1142869516261747,0.11945701357466064,0.6772823779193207
656794,FF,"Newcomb, Sean",567,359.54999999999995,93.78855513836743,2296.4810179390906,0.8772298706716731,1.2670143234598807,0.31215429196568034,195.35,34.65,52.45,23.300000000000004,2026,0.31142003377939453,0.17737394420271307,0.44423260247855106
656794,SI,"Newcomb, Sean",403,245.04999999999995,92.83801265047951,2302.7149561314022,1.4255274433789027,0.41170781473168755,0.3274534279129795,108.24999999999999,8.700000000000001,57.2,26.449999999999996,2026,0.21224719587718155,0.08036951501154736,0.46241258741258734
656794,SV,"Newcomb, Sean",429,271.5,82.33081031307552,2840.745119705341,-1.3917918968692453,-0.43465377532228366,0.20650332223957807,114.35,35.85,35.5,16.65,2026,0.23515655450175393,0.31351114997813734,0.46901408450704224
656794,,"Newcomb, Sean",8,4.4,94.6,2281.0,1.03,1.37,,0.0,0.0,0.0,0.0,2025,0.0038110086180763074,,
656818,CH,"Overton, Connor",6,3.3,85.53333333333335,1656.3333333333333,-1.4933333333333334,0.17333333333333337,,1.1,0.0,1.1,0.55,2025,0.1935483870967742,0.0,0.5
656818,FC,"Overton, Connor",7,3.8499999999999996,88.68571428571431,2416.7142857142862,-0.03142857142857144,0.7200000000000001,,2.2,1.1,0.55,0.55,2025,0.2258064516129032,0.5,1.0
656818,FF,"Overton, Connor",6,3.3,92.70000000000002,2273.0000000000005,-1.1433333333333335,1.2350000000000003,,0.0,0.0,0.0,0.0,2025,0.1935483870967742,,
656818,SI,"Overton, Connor",6,3.3,92.71666666666668,2234.5000000000005,-1.4533333333333336,0.9083333333333335,,2.75,0.0,1.1,0.55,2025,0.1935483870967742,0.0,0.5
656818,SL,"Overton, Connor",3,1.6500000000000001,82.23333333333333,2677.9999999999995,0.33,0.003333333333333336,,0.0,0.0,0.0,0.0,2025,0.0967741935483871,,
656818,ST,"Overton, Connor",3,1.6500000000000001,82.26666666666667,2759.3333333333335,0.8233333333333335,0.20333333333333334,,1.1,0.55,0.0,0.0,2025,0.0967741935483871,0.5,
656820,CU,"Padilla, Nicholas",9,4.95,78.85555555555555,2583.666666666667,1.0555555555555556,-1.038888888888889,,2.2,1.1,0.0,0.0,2025,0.2368421052631579,0.5,
656820,FC,"Padilla, Nicholas",17,9.350000000000001,90.69411764705882,2218.4705882352937,0.11470588235294116,0.7258823529411765,,3.8500000000000005,0.0,1.6500000000000001,2.2,2025,0.4473684210526317,0.0,1.3333333333333333
656820,SI,"Padilla, Nicholas",7,3.8499999999999996,91.95714285714286,2043.7142857142862,-0.7085714285714287,0.3557142857142858,,2.75,0.0,1.1,1.1,2025,0.18421052631578946,0.0,1.0
656820,ST,"Padilla, Nicholas",5,2.75,81.32,2564.6,1.6680000000000001,-0.34,,0.0,0.0,0.0,0.0,2025,0.13157894736842107,,
656848,CH,"Petersen, Michael",28,27.55,91.17549909255898,1073.9237749546278,-0.7642468239564427,0.7075317604355718,0.3278202,13.0,4.0,3.0,0.0,2026,0.06777367773677737,0.3076923076923077,0.0
656848,FF,"Petersen, Michael",311,228.65,98.0434069538596,2326.499453312924,-0.6121583205773016,1.5712420730373933,0.3460280465538161,137.35,27.200000000000003,36.25,18.0,2026,0.5624846248462485,0.19803421914816166,0.496551724137931
656848,SI,"Petersen, Michael",10,6.4,97.41406249999999,2377.6796875,-1.080859375,1.2825,0.093,2.75,0.55,0.55,0.55,2026,0.015744157441574418,0.2,1.0
656848,SL,"Petersen, Michael",192,131.25,89.36811428571428,2321.8720000000008,0.20547809523809524,0.19926857142857146,0.30212302787068007,54.15,20.15,17.449999999999996,9.6,2026,0.32287822878228783,0.3721144967682364,0.5501432664756448
656848,,"Petersen, Michael",23,12.650000000000006,,,,,,2.75,0.55,1.1,0.0,2025,0.031119311193111947,0.2,0.0
656849,CH,"Peterson, David",505,319.59999999999997,84.82817584480601,1561.928035043805,1.1789127033792244,0.35519399249061334,0.3002824448651151,159.59999999999997,36.5,60.550000000000004,23.25,2026,0.1588548138575476,0.22869674185463665,0.38398018166804293
656849,CU,"Peterson, David",409,242.49999999999994,78.91045360824745,2373.089484536083,-0.5012742268041238,-0.6906288659793817,0.30503290607819117,106.85,31.950000000000003,39.9,19.5,2026,0.12053282966350215,0.299017313991577,0.4887218045112782
656849,FF,"Peterson, David",720,448.65,92.39613284297337,2142.6958653739,0.33212637913741233,1.0823949626657752,0.3794573101567925,203.95,40.150000000000006,66.6,31.950000000000003,2026,0.2229981609423928,0.19686197597450358,0.4797297297297298
656849,SI,"Peterson, David",938,578.8999999999999,91.50177923648302,2126.004923130075,1.1965797201589226,0.6618422870962172,0.3541705432713517,244.95,29.85,122.25,62.6,2026,0.2877379591430985,0.12186160440906309,0.5120654396728016
656849,SL,"Peterson, David",611,378.79999999999995,85.16186642027456,2303.043426610349,-0.21593717001055968,0.05426742344244985,0.2694881439277637,212.20000000000002,71.65,68.7,38.25000000000001,2026,0.18827973557333866,0.3376531573986805,0.5567685589519652
656849,,"Peterson, David",79,43.449999999999974,,,,,,14.850000000000001,2.75,7.7,0.0,2025,0.021596500820120275,0.18518518518518517,0.0
656876,CH,"Rasmussen, Drew",103,90.4,89.07621681415931,1220.5265486725664,-0.8358075221238936,0.21718473451327433,0.28800450450450454,47.650000000000006,13.55,14.1,8.0,2026,0.04750768583966157,0.2843651626442812,0.5673758865248227
656876,CU,"Rasmussen, Drew",108,63.44999999999999,80.22758077226165,2720.347517730497,0.4147832939322302,-0.9784948778565802,0.46178259958071277,16.3,3.2,4.95,4.300000000000001,2026,0.03334471976246157,0.19631901840490798,0.8686868686868688
656876,FC,"Rasmussen, Drew",860,532.3999999999999,90.1797238918107,2682.776014274982,0.3785302404207364,0.3315589782118709,0.26565822901908065,270.85,63.800000000000004,91.95,47.7,2026,0.27979084005570587,0.23555473509322503,0.5187601957585645
656876,FF,"Rasmussen, Drew",1003,635.8,95.77732777603022,2482.3403586033346,-0.3621697074551747,1.4819086190625983,0.2773875013744073,328.7,68.55,107.65,51.400000000000006,2026,0.33413038337231,0.20854882871919683,0.4774732930794241
656876,SI,"Rasmussen, Drew",671,432.04999999999995,95.28416849901635,2404.2642055317674,-1.256708714269182,1.069526675153339,0.2995288198567973,202.6,25.85,86.25,37.50000000000001,2026,0.22705415560869224,0.1275913129318855,0.4347826086956523
656876,SL,"Rasmussen, Drew",5,2.75,84.56,2694.0,0.28200000000000003,-0.534,0.28741666666666665,2.2,0.0,1.6500000000000001,1.1,2025,0.0014452006201224482,0.0,0.6666666666666666
656876,ST,"Rasmussen, Drew",123,73.94999999999999,84.53671399594323,2650.908722109534,0.9692359702501692,-0.15651791751183236,0.38448238491855474,30.0,7.500000000000001,11.25,7.5,2026,0.03886275849383819,0.25000000000000006,0.6666666666666666
656876,,"Rasmussen, Drew",131,72.04999999999998,,,,,,36.85,8.8,13.75,0.0,2025,0.037864256247208135,0.23880597014925375,0.0
656896,CH,"Rivera, Emmanuel",1,0.55,69.1,1843.0,-0.79,1.41,,0.0,0.0,0.0,0.0,2025,0.022222222222222216,,
656896,EP,"Rivera, Emmanuel",37,20.350000000000005,52.85135135135134,1443.2162162162158,-0.7248648648648648,1.4170270270270267,0.6166336788615933,7.15,0.0,4.95,2.75,2025,0.8222222222222222,0.0,0.5555555555555556
656896,FA,"Rivera, Emmanuel",7,3.8499999999999996,83.38571428571429,2185.8571428571427,-0.7742857142857146,1.3114285714285714,0.16,2.2,0.55,1.1,0.55,2025,0.1555555555555555,0.25,0.5
656945,FF,"Scott, Tanner",578,358.4,96.58010602678573,2549.214006696429,0.5287067522321429,1.3772112165178572,0.32014752775482797,213.4,41.900000000000006,71.9,38.150000000000006,2026,0.5212332751599766,0.1963448922211809,0.5305980528511822
656945,SI,"Scott, Tanner",2,1.1,94.75,2427.0,1.04,0.545,,0.55,0.55,0.0,0.0,2025,0.0015997673065735894,1.0,
656945,SL,"Scott, Tanner",511,315.7,88.71879949318975,2635.56746911625,-0.479398162812797,0.08447576813430471,0.28575576781125916,166.29999999999998,60.2,44.0,25.7,2026,0.4591332169866201,0.36199639206253764,0.5840909090909091
656945,,"Scott, Tanner",16,12.4,,,,,,0.0,0.0,0.0,0.0,2026,0.018033740546829553,,
656986,FC,"Sousa, Bennett",5,2.75,85.68,2331.3999999999996,0.07400000000000001,0.214,0.04533333333333333,2.75,1.1,0.55,0.0,2025,0.00423533035576775,0.4,0.0
656986,FF,"Sousa, Bennett",344,211.24999999999997,94.82201183431954,2231.145562130178,0.2861893491124261,1.4256213017751482,0.38708336311252084,103.94999999999999,13.55,50.3,21.85,2026,0.3253503773294317,0.13035113035113038,0.4343936381709742
656986,SI,"Sousa, Bennett",29,24.5,93.47816326530612,2251.387755102041,0.9819795918367348,1.0846734693877549,0.3711408450704226,13.75,1.55,3.55,2.0,2026,0.037732943169567226,0.11272727272727273,0.5633802816901409
656986,SL,"Sousa, Bennett",578,389.9,85.75574506283664,2344.1199025391124,-0.34129776865863043,0.006749166452936643,0.22637232285897263,203.29999999999998,93.05000000000001,56.35,26.5,2026,0.6004928384413984,0.45769798327594696,0.4702750665483585
656986,,"Sousa, Bennett",38,20.900000000000006,,,,,,9.900000000000002,3.3000000000000003,6.05,0.0,2025,0.03218851070383491,0.3333333333333333,0.0
657006,CH,"Steele, Justin",8,4.4,84.92500000000001,1624.3749999999998,1.17875,0.79625,1.012,1.6500000000000001,0.0,1.6500000000000001,1.1,2025,0.02555910543130991,0.0,0.6666666666666666
657006,CU,"Steele, Justin",12,6.6,79.39166666666668,2764.6666666666674,-0.8550000000000002,-0.6458333333333334,0.0,2.2,0.0,0.0,0.0,2025,0.03833865814696486,0.0,
657006,FF,"Steele, Justin",177,97.34999999999998,90.82881355932207,2356.1581920903964,0.06960451977401132,1.2380790960451982,0.3373703238095238,50.6,7.15,22.55,14.300000000000002,2025,0.5654952076677315,0.14130434782608697,0.6341463414634148
657006,SI,"Steele, Justin",19,10.450000000000003,90.36842105263156,2343.78947368421,1.0773684210526315,0.7410526315789472,0.33309825000000004,5.5,0.55,2.75,1.1,2025,0.06070287539936105,0.1,0.4
657006,SL,"Steele, Justin",97,53.34999999999999,81.46391752577321,2679.804123711341,-1.1421649484536085,-0.04587628865979382,0.29047700220984496,29.150000000000002,7.7,8.8,4.95,2025,0.30990415335463256,0.2641509433962264,0.5625
657024,FF,"Swanson, Erik",59,32.449999999999996,92.9440677966102,2295.1694915254243,-0.6435593220338984,1.5081355932203393,0.40509420168067223,14.850000000000001,1.1,6.050000000000001,2.2,2025,0.4609375,0.07407407407407407,0.36363636363636365
657024,FS,"Swanson, Erik",56,30.799999999999997,83.32857142857145,1214.8214285714287,-0.8387500000000001,0.2282142857142858,0.35754077931034484,15.950000000000001,4.950000000000001,4.4,2.2,2025,0.4375,0.31034482758620696,0.5
657024,SL,"Swanson, Erik",13,7.1499999999999995,86.39230769230772,2350.9230769230776,0.4992307692307693,0.09076923076923078,0.32966666666666666,1.6500000000000001,0.0,1.1,1.1,2025,0.1015625,0.0,1.0
657044,FF,"Thompson, Ryan",63,38.25,91.3607843137255,2174.143790849673,-0.7573202614379084,0.5823006535947715,0.27612849425287356,14.0,1.1,5.95,0.55,2026,0.08600337268128164,0.07857142857142858,0.09243697478991597
657044,FS,"Thompson, Ryan",5,2.75,81.28,1690.2,-0.39000000000000007,-0.13,2.00575,1.1,0.55,0.55,0.55,2025,0.006183249016301294,0.5,1.0
657044,SI,"Thompson, Ryan",374,210.64999999999998,89.7361025397579,2005.8112983622125,-1.0715119867078093,-0.5745905530500833,0.3324791226261411,104.44999999999999,17.05,49.849999999999994,27.85,2026,0.47363687464867904,0.16323599808520825,0.5586760280842529
657044,SL,"Thompson, Ryan",304,174.39999999999998,77.95544724770643,2255.674885321101,1.1764449541284407,0.7223824541284405,0.20760495256726424,88.2,29.400000000000006,22.25,10.350000000000001,2026,0.39213041034288926,0.33333333333333337,0.46516853932584273
657044,,"Thompson, Ryan",34,18.700000000000003,87.7,1987.0,-0.9699999999999999,-0.42,,6.050000000000001,1.6500000000000001,2.75,0.0,2025,0.042046093310848805,0.2727272727272727,0.0
657053,CU,"Toussaint, Touki",7,3.8499999999999996,77.52857142857145,2440.857142857143,1.0828571428571432,-0.9414285714285716,0.596,1.6500000000000001,1.1,0.55,0.0,2025,0.18918918918918912,0.6666666666666666,0.0
657053,FS,"Toussaint, Touki",9,4.95,87.48888888888888,1544.4444444444443,-0.7077777777777778,0.11444444444444445,0.29674950000000005,3.8500000000000005,0.55,1.6500000000000001,0.0,2025,0.2432432432432432,0.14285714285714285,0.0
657053,SI,"Toussaint, Touki",21,11.550000000000004,91.83809523809522,2178.0952380952376,-1.1947619047619045,0.6033333333333332,0.20620833333333327,3.8500000000000005,1.1,1.6500000000000001,1.1,2025,0.5675675675675677,0.2857142857142857,0.6666666666666666
657097,CH,"Webb, Jacob",435,277.04999999999995,85.07422847861399,2275.129968570901,-1.482829814112976,0.8638548998375747,0.2436367878063956,165.09999999999997,60.39999999999999,62.0,15.0,2026,0.36130672926447577,0.3658388855239249,0.24193548387096775
657097,CU,"Webb, Jacob",19,19.0,82.35263157894735,2620.157894736842,0.508421052631579,-0.911578947368421,0.4990306666666666,4.0,2.0,2.0,0.0,2026,0.024778299426186756,0.5,0.0
657097,FF,"Webb, Jacob",503,302.74999999999994,93.57836498761357,2483.28368073208,-0.7218794384805947,1.4210916597853016,0.3000698843000349,145.95,24.0,51.25000000000001,23.25,2026,0.3948226395409494,0.16443987667009252,0.4536585365853658
657097,SL,"Webb, Jacob",25,25.0,84.98,2639.0,0.15039999999999998,-0.236,0.6041666666666666,11.0,4.0,5.0,2.0,2026,0.03260302556077205,0.36363636363636365,0.4
657097,ST,"Webb, Jacob",213,117.14999999999996,81.98732394366199,2590.893203883497,1.1411267605633808,-0.4428169014084508,0.27160405515421726,45.65,9.350000000000001,22.55,10.45,2025,0.15277777777777776,0.20481927710843378,0.46341463414634143
657097,,"Webb, Jacob",47,25.850000000000005,,,,,,12.65,2.75,6.050000000000001,0.0,2025,0.0337115284298383,0.21739130434782608,0.0
657240,CH,"Merryweather, Julian",4,2.2,79.95,1343.25,-0.7675,1.2624999999999997,0.84,0.55,0.0,0.55,0.0,2025,0.010554089709762536,0.0,0.0
