game_id,season,week,gameday,game_type,away_team,home_team,away_score,home_score,result,total,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,total_line,roof,surface,temp,wind,stadium,referee,home_ats_margin,home_ats_result,ou_margin,ou_result,home_pre5_off_epa_per_play,home_preseason_off_epa_per_play,home_pre5_def_epa_per_play,home_preseason_def_epa_per_play,home_pre5_off_success_rate,home_preseason_off_success_rate,home_pre5_def_success_rate,home_preseason_def_success_rate,home_pre5_off_explosive_rate,home_preseason_off_explosive_rate,home_pre5_def_explosive_rate,home_preseason_def_explosive_rate,home_pre5_pass_rate,home_preseason_pass_rate,home_pre5_sack_rate,home_preseason_sack_rate,home_pre5_turnover_rate,home_preseason_turnover_rate,home_pre5_plays_per_game,home_preseason_plays_per_game,away_pre5_off_epa_per_play,away_preseason_off_epa_per_play,away_pre5_def_epa_per_play,away_preseason_def_epa_per_play,away_pre5_off_success_rate,away_preseason_off_success_rate,away_pre5_def_success_rate,away_preseason_def_success_rate,away_pre5_off_explosive_rate,away_preseason_off_explosive_rate,away_pre5_def_explosive_rate,away_preseason_def_explosive_rate,away_pre5_pass_rate,away_preseason_pass_rate,away_pre5_sack_rate,away_preseason_sack_rate,away_pre5_turnover_rate,away_preseason_turnover_rate,away_pre5_plays_per_game,away_preseason_plays_per_game
2016_03_DEN_CIN,2016,3,2016-09-25,REG,DEN,CIN,29.0,17.0,-12.0,46.0,7,7,165.0,-183.0,3.5,42.0,outdoors,fieldturf,81.0,3.0,Paul Brown Stadium,John Parry,-15.5,NO_COVER,4.0,OVER,0.06531177169325048,0.06531177169325048,0.013541241827574916,0.013541241827574916,0.42528195488721804,0.42528195488721804,0.40692805481537875,0.40692805481537875,0.12406015037593984,0.12406015037593984,0.09012181195279786,0.09012181195279786,0.7340225563909775,0.7340225563909775,0.06907894736842105,0.06907894736842105,0.022086466165413533,0.022086466165413533,66.0,66.0,0.05633437226534256,0.05633437226534256,-0.058329465584986764,-0.058329465584986764,0.5246478873239437,0.5246478873239437,0.41437027964890794,0.41437027964890794,0.12072434607645874,0.12072434607645874,0.04286589099816289,0.04286589099816289,0.5674044265593561,0.5674044265593561,0.024899396378269618,0.024899396378269618,0.033827967806841046,0.033827967806841046,63.5,63.5
2016_03_DET_GB,2016,3,2016-09-25,REG,DET,GB,27.0,34.0,7.0,61.0,7,7,231.0,-260.0,6.0,47.5,outdoors,grass,72.0,17.0,Lambeau Field,Carl Cheffers,1.0,COVER,13.5,OVER,0.057108204544229484,0.057108204544229484,-0.0032294688810541455,-0.0032294688810541455,0.4380963198546115,0.4380963198546115,0.39547813194959225,0.39547813194959225,0.06042707860063608,0.06042707860063608,0.07734124042500617,0.07734124042500617,0.6746933212176283,0.6746933212176283,0.04327578373466606,0.04327578373466606,0.02112676056338028,0.02112676056338028,66.5,66.5,0.16555262330998763,0.16555262330998763,0.20932306206688106,0.20932306206688106,0.494560917721519,0.494560917721519,0.5151515151515151,0.5151515151515151,0.10532041139240506,0.10532041139240506,0.07402597402597402,0.07402597402597402,0.6698971518987342,0.6698971518987342,0.03312895569620253,0.03312895569620253,0.006329113924050633,0.006329113924050633,71.5,71.5
2016_03_BAL_JAX,2016,3,2016-09-25,REG,BAL,JAX,19.0,17.0,-2.0,36.0,7,7,-115.0,104.0,-1.0,45.0,outdoors,grass,88.0,8.0,EverBank Field,Gene Steratore,-1.0,NO_COVER,-9.0,UNDER,-0.03600429466831065,-0.03600429466831065,0.1666622120097651,0.1666622120097651,0.43854033290653005,0.43854033290653005,0.4618121442125237,0.4618121442125237,0.0952838241570636,0.0952838241570636,0.08372865275142315,0.08372865275142315,0.7487195902688861,0.7487195902688861,0.03627827571489543,0.03627827571489543,0.02976952624839949,0.02976952624839949,68.5,68.5,-0.053692838694256534,-0.053692838694256534,-0.051739906774802655,-0.051739906774802655,0.4,0.4,0.32669519420671495,0.32669519420671495,0.07846153846153847,0.07846153846153847,0.07093482554312047,0.07093482554312047,0.62,0.62,0.03076923076923077,0.03076923076923077,0.02102564102564103,0.02102564102564103,70.0,70.0
2016_03_CLE_MIA,2016,3,2016-09-25,REG,CLE,MIA,24.0,30.0,6.0,54.0,7,7,361.0,-420.0,10.0,42.0,outdoors,grass,86.0,16.0,Hard Rock Stadium,Clete Blakeman,-4.0,NO_COVER,12.0,OVER,-0.06630467490662872,-0.06630467490662872,0.005342352026778102,0.005342352026778102,0.4497354497354497,0.4497354497354497,0.4719820932386539,0.4719820932386539,0.09259259259259259,0.09259259259259259,0.07502315529484409,0.07502315529484409,0.7195767195767195,0.7195767195767195,0.046296296296296294,0.046296296296296294,0.031746031746031744,0.031746031746031744,58.5,58.5,-0.11942103560639371,-0.11942103560639371,0.004006160072799962,0.004006160072799962,0.326302729528536,0.326302729528536,0.41428571428571426,0.41428571428571426,0.11724565756823821,0.11724565756823821,0.07246753246753246,0.07246753246753246,0.6318238213399503,0.6318238213399503,0.05303970223325062,0.05303970223325062,0.02574441687344913,0.02574441687344913,57.0,57.0
2016_03_WAS_NYG,2016,3,2016-09-25,REG,WAS,NYG,29.0,27.0,-2.0,56.0,7,7,157.0,-174.0,3.5,47.0,outdoors,fieldturf,67.0,2.0,MetLife Stadium,John Hussey,-5.5,NO_COVER,9.0,OVER,0.0037100954472558817,0.0037100954472558817,-0.04436514984808158,-0.04436514984808158,0.4654761904761905,0.4654761904761905,0.4151103565365025,0.4151103565365025,0.08916666666666667,0.08916666666666667,0.03586587436332767,0.03586587436332767,0.5901190476190477,0.5901190476190477,0.031190476190476192,0.031190476190476192,0.02892857142857143,0.02892857142857143,65.5,65.5,0.02233018209825341,0.02233018209825341,0.2509842924896126,0.2509842924896126,0.5269070010449322,0.5269070010449322,0.5336918349429324,0.5336918349429324,0.07993730407523511,0.07993730407523511,0.09646619841966637,0.09646619841966637,0.7667189132706373,0.7667189132706373,0.015151515151515152,0.015151515151515152,0.024817136886102403,0.024817136886102403,62.0,62.0
2016_03_OAK_TEN,2016,3,2016-09-25,REG,OAK,TEN,17.0,10.0,-7.0,27.0,7,7,-120.0,109.0,-1.5,47.0,outdoors,grass,89.0,2.0,Nissan Stadium,Tony Corrente,-5.5,NO_COVER,-20.0,UNDER,-0.045861051560909694,-0.045861051560909694,-0.023979558741028754,-0.023979558741028754,0.5188828584350973,0.5188828584350973,0.3834218048182932,0.3834218048182932,0.07530529172320218,0.07530529172320218,0.07482645977950184,0.07482645977950184,0.6540027137042063,0.6540027137042063,0.03765264586160109,0.03765264586160109,0.029963817277250112,0.029963817277250112,66.5,66.5,,,,,,,,,,,,,,,,,,,,
2016_03_SF_SEA,2016,3,2016-09-25,REG,SF,SEA,18.0,37.0,19.0,55.0,7,7,391.0,-458.0,10.5,42.0,outdoors,fieldturf,66.0,6.0,CenturyLink Field,Jeff Triplette,8.5,COVER,13.0,OVER,-0.11313001347450685,-0.11313001347450685,-0.10802402424350284,-0.10802402424350284,0.42437204222788494,0.42437204222788494,0.32314814814814813,0.32314814814814813,0.0691663633054241,0.0691663633054241,0.07037037037037036,0.07037037037037036,0.6542591918456497,0.6542591918456497,0.03321805606115762,0.03321805606115762,0.019657808518383692,0.019657808518383692,74.5,74.5,-0.1121727612423751,-0.1121727612423751,-0.20074024108212687,-0.20074024108212687,0.35528846153846155,0.35528846153846155,0.34065040650406503,0.34065040650406503,0.06201923076923077,0.06201923076923077,0.08597560975609755,0.08597560975609755,0.5903846153846154,0.5903846153846154,0.015384615384615385,0.015384615384615385,0.029326923076923077,0.029326923076923077,72.5,72.5
2016_03_LA_TB,2016,3,2016-09-25,REG,LA,TB,37.0,32.0,-5.0,69.0,7,7,156.0,-173.0,3.5,40.5,outdoors,grass,91.0,4.0,Raymond James Stadium,Ed Hochuli,-8.5,NO_COVER,28.5,OVER,-0.037846415550692764,-0.037846415550692764,0.08426349132655155,0.08426349132655155,0.4325889164598842,0.4325889164598842,0.3927556818181818,0.3927556818181818,0.07568238213399503,0.07568238213399503,0.09966856060606061,0.09966856060606061,0.674937965260546,0.674937965260546,0.019230769230769232,0.019230769230769232,0.040115798180314306,0.040115798180314306,70.0,70.0,-0.2542182274049205,-0.2542182274049205,-0.020310025893130218,-0.020310025893130218,0.30833333333333335,0.30833333333333335,0.3803171641791045,0.3803171641791045,0.058333333333333334,0.058333333333333334,0.07602611940298507,0.07602611940298507,0.625,0.625,0.04166666666666667,0.04166666666666667,0.016666666666666666,0.016666666666666666,60.0,60.0
2016_03_SD_IND,2016,3,2016-09-25,REG,SD,IND,22.0,26.0,4.0,48.0,7,7,115.0,-127.0,1.5,51.5,closed,fieldturf,,,Lucas Oil Stadium,Ron Torbert,2.5,COVER,-3.5,UNDER,0.049296626211870836,0.049296626211870836,0.22912480624138953,0.22912480624138953,0.45422535211267606,0.45422535211267606,0.5793353873239437,0.5793353873239437,0.04969818913480885,0.04969818913480885,0.10398327464788731,0.10398327464788731,0.7447686116700201,0.7447686116700201,0.04949698189134809,0.04949698189134809,0.014084507042253521,0.014084507042253521,70.5,70.5,,,,,,,,,,,,,,,,,,,,
2016_03_NYJ_KC,2016,3,2016-09-25,REG,NYJ,KC,3.0,24.0,21.0,27.0,10,7,150.0,-166.0,3.0,44.5,outdoors,grass,65.0,9.0,Arrowhead Stadium,Bill Vinovich,18.0,COVER,-17.5,UNDER,-0.12039101781539044,-0.12039101781539044,0.006218109264506735,0.006218109264506735,0.4246258802816901,0.4246258802816901,0.44940476190476186,0.44940476190476186,0.09463028169014084,0.09463028169014084,0.07718253968253969,0.07718253968253969,0.731844190140845,0.731844190140845,0.05237676056338028,0.05237676056338028,0.03047975352112676,0.03047975352112676,67.5,67.5,0.16045887000698622,0.16045887000698622,0.15165047728392206,0.15165047728392206,0.45765000964692265,0.45765000964692265,0.46222527472527475,0.46222527472527475,0.13168049392243875,0.13168049392243875,0.1195054945054945,0.1195054945054945,0.5767895041481768,0.5767895041481768,0.013891568589619912,0.013891568589619912,0.013891568589619912,0.013891568589619912,72.0,72.0
2016_03_PIT_PHI,2016,3,2016-09-25,REG,PIT,PHI,3.0,34.0,31.0,37.0,7,6,-190.0,171.0,-3.5,46.5,outdoors,grass,73.0,7.0,Lincoln Financial Field,Brad Allen,34.5,COVER,-9.5,UNDER,0.03477671951953177,0.03477671951953177,-0.3160671316247978,-0.3160671316247978,0.4201680672268907,0.4201680672268907,0.4230769230769231,0.4230769230769231,0.0692322383498854,0.0692322383498854,0.125,0.125,0.5668449197860963,0.5668449197860963,0.027692895339954164,0.027692895339954164,0.0,0.0,72.5,72.5,0.15136904325130432,0.15136904325130432,-0.02822012483751144,-0.02822012483751144,0.4937474788221057,0.4937474788221057,0.4686932849364791,0.4686932849364791,0.09348527632109721,0.09348527632109721,0.08711433756805807,0.08711433756805807,0.5470956030657523,0.5470956030657523,0.014219443323920937,0.014219443323920937,0.020976200080677694,0.020976200080677694,70.5,70.5
2016_03_CHI_DAL,2016,3,2016-09-25,REG,CHI,DAL,17.0,31.0,14.0,48.0,6,7,231.0,-260.0,6.5,45.0,closed,matrixturf,,,AT&T Stadium,Craig Wrolstad,7.5,COVER,3.0,OVER,0.08892705013687754,0.08892705013687754,0.07798552782033608,0.07798552782033608,0.44001547987616096,0.44001547987616096,0.4745670995670996,0.4745670995670996,0.0565015479876161,0.0565015479876161,0.10795454545454546,0.10795454545454546,0.5893962848297214,0.5893962848297214,0.029411764705882353,0.029411764705882353,0.007352941176470588,0.007352941176470588,72.0,72.0,-0.25869599758153333,-0.25869599758153333,0.003808793207232578,0.003808793207232578,0.44298245614035087,0.44298245614035087,0.39766317485898467,0.39766317485898467,0.07439271255060728,0.07439271255060728,0.07786059629331185,0.07786059629331185,0.6514844804318489,0.6514844804318489,0.07270580296896087,0.07270580296896087,0.03761808367071525,0.03761808367071525,54.5,54.5
2016_03_ATL_NO,2016,3,2016-09-26,REG,ATL,NO,45.0,32.0,-13.0,77.0,8,8,142.0,-157.0,2.5,54.0,dome,sportturf,,,Mercedes-Benz Superdome,Peter Morelli,-15.5,NO_COVER,23.0,OVER,0.09075466053090127,0.09075466053090127,0.09309451302156146,0.09309451302156146,0.47893596533461724,0.47893596533461724,0.47638888888888886,0.47638888888888886,0.08329321136254213,0.08329321136254213,0.08222222222222222,0.08222222222222222,0.7229176697159365,0.7229176697159365,0.023591718825228696,0.023591718825228696,0.007462686567164179,0.007462686567164179,64.5,64.5,0.18979603221811142,0.18979603221811142,0.19466689900040585,0.19466689900040585,0.5215435606060606,0.5215435606060606,0.5072043010752688,0.5072043010752688,0.12239583333333333,0.12239583333333333,0.10311827956989247,0.10311827956989247,0.6242897727272727,0.6242897727272727,0.031013257575757576,0.031013257575757576,0.007575757575757576,0.007575757575757576,65.0,65.0
2016_04_MIA_CIN,2016,4,2016-09-29,REG,MIA,CIN,7.0,22.0,15.0,29.0,4,4,297.0,-340.0,7.5,46.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium,Bill Vinovich,7.5,COVER,-17.0,UNDER,0.03209714270599678,0.03209714270599678,0.04494012816560059,0.04494012816560059,0.41483443457127667,0.41483443457127667,0.41775001634156567,0.41775001634156567,0.10290878711931344,0.10290878711931344,0.08028322817055211,0.08028322817055211,0.6964190779980254,0.6964190779980254,0.06625465178096757,0.06625465178096757,0.019774815827447407,0.019774815827447407,66.0,66.0,-0.0700098340191595,-0.0700098340191595,0.022167407367591558,0.022167407367591558,0.44628827962161294,0.44628827962161294,0.4628028769739174,0.4628028769739174,0.10718294051627385,0.10718294051627385,0.09528292657516353,0.09528292657516353,0.6867885201218534,0.6867885201218534,0.035914702581369244,0.035914702581369244,0.036315536315536315,0.036315536315536315,61.0,61.0
2016_04_IND_JAX,2016,4,2016-10-02,REG,IND,JAX,27.0,30.0,3.0,57.0,7,7,-104.0,-106.0,1.0,48.0,outdoors,grass,59.0,7.0,Wembley Stadium,Walt Anderson,2.0,COVER,9.0,OVER,-0.10196434901109354,-0.10196434901109354,0.05492937389926917,0.05492937389926917,0.41357234314980795,0.41357234314980795,0.44928890422249057,0.44928890422249057,0.06857305448854745,0.06857305448854745,0.07097061698579725,0.07097061698579725,0.731469625835823,0.731469625835823,0.04438753734528383,0.04438753734528383,0.03499786598378148,0.03499786598378148,67.66666666666667,67.66666666666667,0.0017665540263614766,0.0017665540263614766,0.13868397827050305,0.13868397827050305,0.4555946791862285,0.4555946791862285,0.5218168118882788,0.5218168118882788,0.05628027423802071,0.05628027423802071,0.097570770669213,0.097570770669213,0.7048457411133467,0.7048457411133467,0.042257247186824644,0.042257247186824644,0.018648930620761606,0.018648930620761606,71.0,71.0
2016_04_CAR_ATL,2016,4,2016-10-02,REG,CAR,ATL,33.0,48.0,15.0,81.0,7,6,-138.0,125.0,-2.5,48.5,dome,fieldturf,,,Georgia Dome,John Hussey,17.5,COVER,32.5,OVER,0.2779635021039499,0.2779635021039499,0.15038722510925945,0.15038722510925945,0.5304914059954382,0.5304914059954382,0.5109757068896853,0.5109757068896853,0.11923163082437276,0.11923163082437276,0.10989778308774724,0.10989778308774724,0.6043652248289345,0.6043652248289345,0.03142819322254806,0.03142819322254806,0.005050505050505051,0.005050505050505051,64.0,64.0,-0.030697903972000767,-0.030697903972000767,-0.10763943801041621,-0.10763943801041621,0.39952012168343026,0.39952012168343026,0.38756652152878573,0.38756652152878573,0.07678818177227509,0.07678818177227509,0.07442117630796875,0.07442117630796875,0.5829519249455622,0.5829519249455622,0.053189828905629545,0.053189828905629545,0.030013052812628633,0.030013052812628633,76.0,76.0
2016_04_OAK_BAL,2016,4,2016-10-02,REG,OAK,BAL,28.0,27.0,-1.0,55.0,7,7,166.0,-185.0,3.5,45.0,outdoors,grass,65.0,2.0,M&T Bank Stadium,Ed Hochuli,-4.5,NO_COVER,10.0,OVER,-0.09197399323674525,-0.09197399323674525,-0.11245475708208823,-0.11245475708208823,0.4080808080808081,0.4080808080808081,0.33900891734993116,0.33900891734993116,0.06745920745920746,0.06745920745920746,0.052340388745918696,0.052340388745918696,0.6456565656565657,0.6456565656565657,0.030613830613830616,0.030613830613830616,0.02411810411810412,0.02411810411810412,68.66666666666667,68.66666666666667,,,,,,,,,,,,,,,,,,,,
2016_04_DET_CHI,2016,4,2016-10-02,REG,DET,CHI,14.0,17.0,3.0,31.0,7,7,-177.0,159.0,-3.0,48.0,outdoors,grass,62.0,6.0,Soldier Field,Tony Corrente,6.0,COVER,-17.0,UNDER,-0.18617993945549857,-0.18617993945549857,0.06552470183244333,0.06552470183244333,0.4381787802840434,0.4381787802840434,0.46608917539618583,0.46608917539618583,0.08663217873744189,0.08663217873744189,0.07641686811710986,0.07641686811710986,0.6988732515048305,0.6988732515048305,0.05376154060364587,0.05376154060364587,0.03566073302915408,0.03566073302915408,57.333333333333336,57.333333333333336,0.17812947341083005,0.17812947341083005,0.24725166630688086,0.24725166630688086,0.49637394514767935,0.49637394514767935,0.5002970885323826,0.5002970885323826,0.09962537230081907,0.09962537230081907,0.07549444020032255,0.07549444020032255,0.6769902581285678,0.6769902581285678,0.0367918528170762,0.0367918528170762,0.009121370067014148,0.009121370067014148,70.33333333333333,70.33333333333333
2016_04_TEN_HOU,2016,4,2016-10-02,REG,TEN,HOU,20.0,27.0,7.0,47.0,7,10,176.0,-196.0,4.0,40.0,closed,fieldturf,,,NRG Stadium,Clete Blakeman,3.0,COVER,7.0,OVER,-0.15280380665138263,-0.15280380665138263,-0.1952813754779118,-0.1952813754779118,0.39713624211019544,0.39713624211019544,0.36580774853801173,0.36580774853801173,0.055834550683094,0.055834550683094,0.07171052631578947,0.07171052631578947,0.5607783688431961,0.5607783688431961,0.028045900976636073,0.028045900976636073,0.018784855250222797,0.018784855250222797,71.33333333333333,71.33333333333333,-0.08283614120822139,-0.08283614120822139,-0.01564033805251063,-0.01564033805251063,0.47827484679986876,0.47827484679986876,0.3754062032121954,0.3754062032121954,0.07961529252135047,0.07961529252135047,0.09155097318633455,0.09155097318633455,0.6271782797243728,0.6271782797243728,0.030003724692047786,0.030003724692047786,0.03468176053777459,0.03468176053777459,67.0,67.0
2016_04_BUF_NE,2016,4,2016-10-02,REG,BUF,NE,16.0,0.0,-16.0,16.0,7,10,153.0,-170.0,3.5,41.0,outdoors,fieldturf,56.0,7.0,Gillette Stadium,Peter Morelli,-19.5,NO_COVER,-25.0,UNDER,0.07318805519086351,0.07318805519086351,-0.013799336314798535,-0.013799336314798535,0.42675306409483627,0.42675306409483627,0.5316208116946977,0.5316208116946977,0.10042194092827005,0.10042194092827005,0.06828463189580715,0.06828463189580715,0.5107996785211976,0.5107996785211976,0.023518183644765923,0.023518183644765923,0.013743218806509945,0.013743218806509945,69.66666666666667,69.66666666666667,-0.03762405127269741,-0.03762405127269741,-0.026487271490281888,-0.026487271490281888,0.3921144140038149,0.3921144140038149,0.43481322550475876,0.43481322550475876,0.09009385391873871,0.09009385391873871,0.0959496574284493,0.0959496574284493,0.586878175587853,0.586878175587853,0.035110818520956766,0.035110818520956766,0.011786600496277916,0.011786600496277916,54.333333333333336,54.333333333333336
2016_04_SEA_NYJ,2016,4,2016-10-02,REG,SEA,NYJ,27.0,17.0,-10.0,44.0,7,7,-113.0,102.0,-1.0,40.0,outdoors,fieldturf,61.0,0.0,MetLife Stadium,Carl Cheffers,-9.0,NO_COVER,4.0,OVER,-0.011333157045988862,-0.011333157045988862,0.06092261954727369,0.06092261954727369,0.4423549083920661,0.4423549083920661,0.43037240537240534,0.43037240537240534,0.12210072143848856,0.12210072143848856,0.113003663003663,0.113003663003663,0.6100165321772159,0.6100165321772159,0.009261045726413274,0.009261045726413274,0.043574771216609354,0.043574771216609354,70.66666666666667,70.66666666666667,-0.051780543099562565,-0.051780543099562565,-0.10943451531215458,-0.10943451531215458,0.4201695967793743,0.4201695967793743,0.32654320987654323,0.32654320987654323,0.07552267357616509,0.07552267357616509,0.06445743989603638,0.06445743989603638,0.6077414220147469,0.6077414220147469,0.03194929227606587,0.03194929227606587,0.022909127247549912,0.022909127247549912,72.33333333333333,72.33333333333333
2016_04_CLE_WAS,2016,4,2016-10-02,REG,CLE,WAS,20.0,31.0,11.0,51.0,7,7,297.0,-340.0,7.5,48.0,outdoors,grass,67.0,1.0,FedExField,Jeff Triplette,3.5,COVER,3.0,OVER,0.06350054141600807,0.06350054141600807,0.17816599405636335,0.17816599405636335,0.4961988702618388,0.4961988702618388,0.5149985367281241,0.5149985367281241,0.09193887904532583,0.09193887904532583,0.11406204272753877,0.11406204272753877,0.7092135750306664,0.7092135750306664,0.019762845849802372,0.019762845849802372,0.01654475792406827,0.01654475792406827,64.33333333333333,64.33333333333333,-0.061008184387856323,-0.061008184387856323,-0.0231359440328737,-0.0231359440328737,0.3656833011671721,0.3656833011671721,0.4226551226551227,0.4226551226551227,0.12343126142409296,0.12343126142409296,0.09376623376623376,0.09376623376623376,0.6228619714282796,0.6228619714282796,0.05182070683862799,0.05182070683862799,0.02127817091974798,0.02127817091974798,65.0,65.0
2016_04_DEN_TB,2016,4,2016-10-02,REG,DEN,TB,27.0,7.0,-20.0,34.0,7,7,-173.0,156.0,-3.5,43.0,outdoors,grass,88.0,7.0,Raymond James Stadium,Jerome Boger,-16.5,NO_COVER,-9.0,UNDER,-0.03557079297819336,-0.03557079297819336,0.05793506461210474,0.05793506461210474,0.445695981759773,0.445695981759773,0.4002986596736597,0.4002986596736597,0.06918151318296299,0.06918151318296299,0.09208673271173272,0.09208673271173272,0.7046402914471055,0.7046402914471055,0.02031114952463267,0.02031114952463267,0.03423450215766272,0.03423450215766272,76.33333333333333,76.33333333333333,0.07346888179077903,0.07346888179077903,-0.050330348812828045,-0.050330348812828045,0.4962299046806089,0.4962299046806089,0.4075599844124033,0.4075599844124033,0.10068491758632603,0.10068491758632603,0.04877928086746213,0.04877928086746213,0.6055423449789646,0.6055423449789646,0.026700607686523176,0.026700607686523176,0.02760248358839908,0.02760248358839908,64.33333333333333,64.33333333333333
2016_04_LA_ARI,2016,4,2016-10-02,REG,LA,ARI,17.0,13.0,-4.0,30.0,7,7,357.0,-414.0,10.0,43.5,closed,grass,,,University of Phoenix Stadium,Gene Steratore,-14.0,NO_COVER,-13.5,UNDER,0.007980510003402016,0.007980510003402016,-0.0857993985004899,-0.0857993985004899,0.43407011054650796,0.43407011054650796,0.4043680334002914,0.4043680334002914,0.08234228518644872,0.08234228518644872,0.0837882547559967,0.0837882547559967,0.65229023396118,0.65229023396118,0.041524268958596434,0.041524268958596434,0.020080321285140562,0.020080321285140562,70.0,70.0,-0.16771941454220995,-0.16771941454220995,-0.023879866539818325,-0.023879866539818325,0.34401709401709396,0.34401709401709396,0.4108481469059198,0.4108481469059198,0.06452991452991454,0.06452991452991454,0.06941067136228968,0.06941067136228968,0.5705128205128206,0.5705128205128206,0.03290598290598291,0.03290598290598291,0.021367521367521364,0.021367521367521364,61.666666666666664,61.666666666666664
2016_04_NO_SD,2016,4,2016-10-02,REG,NO,SD,35.0,34.0,-1.0,69.0,6,7,176.0,-196.0,4.0,54.0,outdoors,grass,74.0,8.0,Qualcomm Stadium,Walt Coleman,-5.0,NO_COVER,15.0,OVER,,,,,,,,,,,,,,,,,,,,,0.08111239946292308,0.08111239946292308,0.21349582263958325,0.21349582263958325,0.49213014972925095,0.49213014972925095,0.5003882915173238,0.5003882915173238,0.09668107094951368,0.09668107094951368,0.09244922341696533,0.09244922341696533,0.7206282407159742,0.7206282407159742,0.023958265225049583,0.023958265225049583,0.009090350715558013,0.009090350715558013,70.0,70.0
2016_04_DAL_SF,2016,4,2016-10-02,REG,DAL,SF,24.0,17.0,-7.0,41.0,7,7,-123.0,111.0,-1.0,44.0,outdoors,grass,68.0,10.0,Levi's Stadium,Terry McAulay,-6.0,NO_COVER,-3.0,UNDER,-0.1122003399780694,-0.1122003399780694,-0.11018736150464258,-0.11018736150464258,0.3479700854700855,0.3479700854700855,0.36435517296349434,0.36435517296349434,0.05889001349527665,0.05889001349527665,0.08672883787661406,0.08672883787661406,0.5514844804318488,0.5514844804318488,0.010256410256410256,0.010256410256410256,0.02539923526765632,0.02539923526765632,67.33333333333333,67.33333333333333,0.12227020645220664,0.12227020645220664,0.03827441081241439,0.03827441081241439,0.49432404540763675,0.49432404540763675,0.4592352092352092,0.4592352092352092,0.06217750257997936,0.06217750257997936,0.109006734006734,0.109006734006734,0.5350877192982456,0.5350877192982456,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.00980392156862745,70.66666666666667,70.66666666666667
2016_04_KC_PIT,2016,4,2016-10-02,REG,KC,PIT,14.0,43.0,29.0,57.0,7,7,159.0,-177.0,3.0,48.0,outdoors,grass,59.0,6.0,Heinz Field,Ron Torbert,26.0,COVER,9.0,OVER,0.02887669209986111,0.02887669209986111,0.08375822042894487,0.08375822042894487,0.4347205414369593,0.4347205414369593,0.46118013867560154,0.46118013867560154,0.09010129532517593,0.09010129532517593,0.10935827632742334,0.10935827632742334,0.6480637353771682,0.6480637353771682,0.03170185110483618,0.03170185110483618,0.025095244498229575,0.025095244498229575,67.0,67.0,-0.12043837718560131,-0.12043837718560131,-0.1141603308743085,-0.1141603308743085,0.40530614241001567,0.40530614241001567,0.4368580765639589,0.4368580765639589,0.09642018779342724,0.09642018779342724,0.08576875194522253,0.08576875194522253,0.6823405712050078,0.6823405712050078,0.046028951486697965,0.046028951486697965,0.025875391236306732,0.025875391236306732,65.0,65.0
2016_04_NYG_MIN,2016,4,2016-10-03,REG,NYG,MIN,10.0,24.0,14.0,34.0,8,8,175.0,-195.0,3.5,42.5,dome,sportturf,,,U.S. Bank Stadium,Brad Allen,10.5,COVER,-8.5,UNDER,-0.0456434486733818,-0.0456434486733818,-0.17839456067408546,-0.17839456067408546,0.36504682277818706,0.36504682277818706,0.4265165848096267,0.4265165848096267,0.045810153299662225,0.045810153299662225,0.06032486188046415,0.06032486188046415,0.5873776040832452,0.5873776040832452,0.03597042921769833,0.03597042921769833,0.0,0.0,57.333333333333336,57.333333333333336,0.01331652936145887,0.01331652936145887,0.019036986785118084,0.019036986785118084,0.4695214404169628,0.4695214404169628,0.42166777392288574,0.42166777392288574,0.10919568822553898,0.10919568822553898,0.06255792590405419,0.06255792590405419,0.6123181710495144,0.6123181710495144,0.030743899549869697,0.030743899549869697,0.03421108742004264,0.03421108742004264,66.0,66.0
2016_05_ARI_SF,2016,5,2016-10-06,REG,ARI,SF,33.0,21.0,-12.0,54.0,4,4,-188.0,169.0,-3.5,42.5,outdoors,grass,75.0,16.0,Levi's Stadium,Carl Cheffers,-8.5,NO_COVER,11.5,OVER,-0.08342392889693986,-0.08342392889693986,-0.019579647058831515,-0.019579647058831515,0.3763621794871795,0.3763621794871795,0.41025268109248375,0.41025268109248375,0.06820597165991903,0.06820597165991903,0.08559457361294,0.08559457361294,0.5338056680161943,0.5338056680161943,0.0125,0.0125,0.023857118758434548,0.023857118758434548,63.5,63.5,-0.024880765032644216,-0.024880765032644216,-0.0903726652559243,-0.0903726652559243,0.43410521448882833,0.43410521448882833,0.3851725767743565,0.3851725767743565,0.09136197704773127,0.09136197704773127,0.08439291520492856,0.08439291520492856,0.6569808333656219,0.6569808333656219,0.0410116227715789,0.0410116227715789,0.031507609384908056,0.031507609384908056,71.5,71.5
