event_id,commence_time,away_team,home_team,bookmaker,bookmaker_title,book_last_update,market,market_last_update,outcome,price,point,snapshot_at
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Over,-110,8.0,2026-09-03T05:14:09.061381+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Under,-111,8.0,2026-09-03T05:14:09.061385+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,Cleveland Guardians,-110,,2026-09-03T05:14:09.061388+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,Toronto Blue Jays,-110,,2026-09-03T05:14:09.061392+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,Cleveland Guardians,-190,1.5,2026-09-03T05:14:09.061396+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,Toronto Blue Jays,155,-1.5,2026-09-03T05:14:09.061399+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Over,-105,8.0,2026-09-03T05:14:09.061403+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Under,-115,8.0,2026-09-03T05:14:09.061407+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Cleveland Guardians,-108,,2026-09-03T05:14:09.061410+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Toronto Blue Jays,-108,,2026-09-03T05:14:09.061414+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Cleveland Guardians,-192,1.5,2026-09-03T05:14:09.061418+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Toronto Blue Jays,155,-1.5,2026-09-03T05:14:09.061421+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-110,8.0,2026-09-03T05:14:09.061425+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-110,8.0,2026-09-03T05:14:09.061429+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Cleveland Guardians,-108,,2026-09-03T05:14:09.061432+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Toronto Blue Jays,-112,,2026-09-03T05:14:09.061436+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Cleveland Guardians,-180,1.5,2026-09-03T05:14:09.061440+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Toronto Blue Jays,155,-1.5,2026-09-03T05:14:09.061443+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Over,-105,8.0,2026-09-03T05:14:09.061447+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Under,-115,8.0,2026-09-03T05:14:09.061451+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betus,BetUS,2026-09-03T05:13:17Z,h2h,2026-09-03T05:13:17Z,Cleveland Guardians,-102,,2026-09-03T05:14:09.061455+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betus,BetUS,2026-09-03T05:13:17Z,h2h,2026-09-03T05:13:17Z,Toronto Blue Jays,-108,,2026-09-03T05:14:09.061458+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betus,BetUS,2026-09-03T05:13:17Z,spreads,2026-09-03T05:13:17Z,Cleveland Guardians,180,-1.5,2026-09-03T05:14:09.061462+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betus,BetUS,2026-09-03T05:13:17Z,spreads,2026-09-03T05:13:17Z,Toronto Blue Jays,-210,1.5,2026-09-03T05:14:09.061466+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betus,BetUS,2026-09-03T05:13:17Z,totals,2026-09-03T05:13:17Z,Over,-120,7.5,2026-09-03T05:14:09.061469+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betus,BetUS,2026-09-03T05:13:17Z,totals,2026-09-03T05:13:17Z,Under,100,7.5,2026-09-03T05:14:09.061473+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betrivers,BetRivers,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Cleveland Guardians,-113,,2026-09-03T05:14:09.061477+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betrivers,BetRivers,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Toronto Blue Jays,-107,,2026-09-03T05:14:09.061480+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betrivers,BetRivers,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Cleveland Guardians,-152,1.0,2026-09-03T05:14:09.061484+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betrivers,BetRivers,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Toronto Blue Jays,125,-1.0,2026-09-03T05:14:09.061488+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betrivers,BetRivers,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,104,8.5,2026-09-03T05:14:09.061500+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betrivers,BetRivers,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-125,8.5,2026-09-03T05:14:09.061504+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Chicago White Sox,134,,2026-09-03T05:14:09.061508+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Houston Astros,-162,,2026-09-03T05:14:09.061512+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Chicago White Sox,-158,1.5,2026-09-03T05:14:09.061515+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Houston Astros,131,-1.5,2026-09-03T05:14:09.061519+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-105,8.5,2026-09-03T05:14:09.061523+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-115,8.5,2026-09-03T05:14:09.061526+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,h2h,2026-09-03T05:13:35Z,Chicago White Sox,138,,2026-09-03T05:14:09.061530+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,h2h,2026-09-03T05:13:35Z,Houston Astros,-152,,2026-09-03T05:14:09.061534+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,spreads,2026-09-03T05:13:35Z,Chicago White Sox,-150,1.5,2026-09-03T05:14:09.061537+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,spreads,2026-09-03T05:13:35Z,Houston Astros,130,-1.5,2026-09-03T05:14:09.061541+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,totals,2026-09-03T05:13:35Z,Over,-105,8.5,2026-09-03T05:14:09.061545+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,totals,2026-09-03T05:13:35Z,Under,-115,8.5,2026-09-03T05:14:09.061548+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,lowvig,LowVig.ag,2026-09-03T05:13:38Z,h2h,2026-09-03T05:13:38Z,Chicago White Sox,138,,2026-09-03T05:14:09.061552+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,lowvig,LowVig.ag,2026-09-03T05:13:38Z,h2h,2026-09-03T05:13:38Z,Houston Astros,-152,,2026-09-03T05:14:09.061556+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,lowvig,LowVig.ag,2026-09-03T05:13:38Z,spreads,2026-09-03T05:13:38Z,Chicago White Sox,-149,1.5,2026-09-03T05:14:09.061560+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,lowvig,LowVig.ag,2026-09-03T05:13:38Z,spreads,2026-09-03T05:13:38Z,Houston Astros,132,-1.5,2026-09-03T05:14:09.061563+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,lowvig,LowVig.ag,2026-09-03T05:13:38Z,totals,2026-09-03T05:13:38Z,Over,-102,8.5,2026-09-03T05:14:09.061567+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,lowvig,LowVig.ag,2026-09-03T05:13:38Z,totals,2026-09-03T05:13:38Z,Under,-113,8.5,2026-09-03T05:14:09.061571+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,Chicago White Sox,135,,2026-09-03T05:14:09.061574+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,Houston Astros,-159,,2026-09-03T05:14:09.061578+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,Chicago White Sox,-155,1.5,2026-09-03T05:14:09.061582+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,Houston Astros,131,-1.5,2026-09-03T05:14:09.061585+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Over,-105,8.5,2026-09-03T05:14:09.061589+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Under,-117,8.5,2026-09-03T05:14:09.061593+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,Chicago White Sox,135,,2026-09-03T05:14:09.061596+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,Houston Astros,-165,,2026-09-03T05:14:09.061600+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,Chicago White Sox,-155,1.5,2026-09-03T05:14:09.061604+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,Houston Astros,125,-1.5,2026-09-03T05:14:09.061607+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Over,-102,8.5,2026-09-03T05:14:09.061611+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Under,-118,8.5,2026-09-03T05:14:09.061615+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Chicago White Sox,138,,2026-09-03T05:14:09.061618+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Houston Astros,-164,,2026-09-03T05:14:09.061622+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Chicago White Sox,-154,1.5,2026-09-03T05:14:09.061626+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Houston Astros,128,-1.5,2026-09-03T05:14:09.061630+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-122,8.0,2026-09-03T05:14:09.061633+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,100,8.0,2026-09-03T05:14:09.061637+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Chicago White Sox,134,,2026-09-03T05:14:09.061641+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Houston Astros,-160,,2026-09-03T05:14:09.061644+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Chicago White Sox,-160,1.5,2026-09-03T05:14:09.061648+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Houston Astros,135,-1.5,2026-09-03T05:14:09.061652+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Over,-105,8.5,2026-09-03T05:14:09.061655+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Under,-115,8.5,2026-09-03T05:14:09.061659+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betus,BetUS,2026-09-03T05:13:17Z,h2h,2026-09-03T05:13:17Z,Chicago White Sox,136,,2026-09-03T05:14:09.061663+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betus,BetUS,2026-09-03T05:13:17Z,h2h,2026-09-03T05:13:17Z,Houston Astros,-152,,2026-09-03T05:14:09.061666+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betus,BetUS,2026-09-03T05:13:17Z,spreads,2026-09-03T05:13:17Z,Chicago White Sox,-150,1.5,2026-09-03T05:14:09.061670+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betus,BetUS,2026-09-03T05:13:17Z,spreads,2026-09-03T05:13:17Z,Houston Astros,130,-1.5,2026-09-03T05:14:09.061674+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betus,BetUS,2026-09-03T05:13:17Z,totals,2026-09-03T05:13:17Z,Over,-105,8.5,2026-09-03T05:14:09.061677+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betus,BetUS,2026-09-03T05:13:17Z,totals,2026-09-03T05:13:17Z,Under,-115,8.5,2026-09-03T05:14:09.061681+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betrivers,BetRivers,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Chicago White Sox,143,,2026-09-03T05:14:09.061685+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betrivers,BetRivers,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Houston Astros,-175,,2026-09-03T05:14:09.061688+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betrivers,BetRivers,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Chicago White Sox,-148,1.5,2026-09-03T05:14:09.061692+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betrivers,BetRivers,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Houston Astros,123,-1.5,2026-09-03T05:14:09.061696+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betrivers,BetRivers,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-125,8.0,2026-09-03T05:14:09.061699+00:00
e3f232afa3f72858e94154eb4e526488,2026-09-03T18:10:00Z,Chicago White Sox,Houston Astros,betrivers,BetRivers,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-113,8.0,2026-09-03T05:14:09.061703+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Baltimore Orioles,110,,2026-09-03T05:14:09.061707+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Boston Red Sox,-130,,2026-09-03T05:14:09.061711+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Baltimore Orioles,-160,1.5,2026-09-03T05:14:09.061714+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Boston Red Sox,132,-1.5,2026-09-03T05:14:09.061718+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-102,8.5,2026-09-03T05:14:09.061722+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-120,8.5,2026-09-03T05:14:09.061725+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Baltimore Orioles,109,,2026-09-03T05:14:09.061729+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Boston Red Sox,-131,,2026-09-03T05:14:09.061733+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Baltimore Orioles,-160,1.5,2026-09-03T05:14:09.061736+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Boston Red Sox,135,-1.5,2026-09-03T05:14:09.061740+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Over,100,8.5,2026-09-03T05:14:09.061744+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Under,-120,8.5,2026-09-03T05:14:09.061747+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,Baltimore Orioles,113,,2026-09-03T05:14:09.061751+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,Boston Red Sox,-133,,2026-09-03T05:14:09.061755+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,Baltimore Orioles,-147,1.5,2026-09-03T05:14:09.061759+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,Boston Red Sox,125,-1.5,2026-09-03T05:14:09.061762+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Over,-104,8.5,2026-09-03T05:14:09.061766+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Under,-117,8.5,2026-09-03T05:14:09.061770+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Baltimore Orioles,113,,2026-09-03T05:14:09.061773+00:00
b27b102032634f4f3dc542889c7d62e9,2026-09-03T23:15:00Z,Boston Red Sox,Baltimore Orioles,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Boston Red Sox,-136,,2026-09-03T05:14:09.061777+00:00
