overall_rank,position_rank,tier,full_name,position,team,depth_rank,status,rookie_2026,headshot_url,headshot,hulk_score,overall_score,adp,value_vs_adp,pass_yards,pass_td,rush_yards,rush_td,targets,receptions,rec_yards,rec_td,air_yard_share,sleeper_player_id,sleeper_name,sleeper_team,proj_ppr_points,proj_games,proj_pass_yd,proj_pass_td,proj_pass_int,proj_rush_att,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,role_adjustment,replacement_points,vorp,scarcity_multiplier,hulk_v2_score,hulk_v2_position_rank,hulk_v2_rank,hulk_v2_tier
427,188,5,Jordan Watkins,WR,SF,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/agcwewjrj4dfssqkzksp","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/agcwewjrj4dfssqkzksp",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12634,Jordan Watkins,SF,2.4,18.0,,,,,,,1.0,14.0,,-2.0,177.3,-174.9,1.0,-176.9,163,391,6
429,187,5,Jacob Cowing,WR,SF,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uarciagmnzmyzs102dv6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uarciagmnzmyzs102dv6",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11616,Jacob Cowing,SF,1.7,18.0,,,,,,,1.0,7.0,,-2.0,177.3,-175.60000000000002,1.0,-177.60000000000002,164,392,6
416,134,5,LaJohntay Wester,WR,BAL,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t6cyhtqoihm88xppswud","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t6cyhtqoihm88xppswud",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699,LaJohntay Wester,BAL,1.0,18.0,,,,1.0,6.0,,1.0,14.0,,-2.0,177.3,-176.3,1.0,-178.3,165,393,6
460,157,5,Nikko Remigio,WR,KC,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6b1tsy32fswbd0xgsim","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6b1tsy32fswbd0xgsim",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11320,Nikko Remigio,KC,0.6,18.0,,,,1.0,6.0,,,,,-2.0,177.3,-176.70000000000002,1.0,-178.70000000000002,166,394,6
466,182,5,Ben Skowronek,WR,PIT,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etozk8ja4u8lpjcvvo6l","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etozk8ja4u8lpjcvvo6l",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7757,Ben Skowronek,PIT,0.6,18.0,,,,1.0,6.0,,,,,-2.0,177.3,-176.70000000000002,1.0,-178.70000000000002,167,395,6
442,162,5,Derius Davis,WR,LAC,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykmeihbr6903smvblzgc","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykmeihbr6903smvblzgc",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10234,Derius Davis,LAC,-0.9,18.0,,,,2.0,11.0,,,,,-2.0,177.3,-178.20000000000002,1.0,-180.20000000000002,168,396,6
406,126,5,Devin Duvernay,WR,ARI,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tj3t166iwsxbnyzxcyyl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tj3t166iwsxbnyzxcyyl",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6847,Devin Duvernay,ARI,-1.4,18.0,,,,1.0,6.0,,,,,-2.0,177.3,-178.70000000000002,1.0,-180.70000000000002,169,397,6
388,69,5,Carson Beck,QB,ARI,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvybqpgnezk75h9rpobv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvybqpgnezk75h9rpobv",9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13272,Carson Beck,ARI,54.92,18.0,778.0,5.0,4.0,12.0,38.0,1.0,,,,0.0,295.72,-240.8,0.9,-216.72000000000003,35,398,4
161,29,5,Kirk Cousins,QB,LV,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/za7cynvpwlsro1tsaijk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/za7cynvpwlsro1tsaijk",50.56111111111111,44.49377777777778,,,1721.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166,Kirk Cousins,LV,39.16,18.0,639.0,5.0,3.0,5.0,6.0,,,,,6.0,295.72,-256.56000000000006,0.9,-224.90400000000005,36,399,4
192,35,5,Justin Fields,QB,KC,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/npjrombgxkc5vjkctcgy","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/npjrombgxkc5vjkctcgy",37.19444444444444,32.73111111111111,,,1259.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591,Justin Fields,KC,34.72,18.0,363.0,2.0,2.0,18.0,102.0,1.0,,,,2.0,295.72,-261.0,0.9,-232.9,37,400,5
160,28,4,Joe Flacco,QB,CIN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dre1d2f2d6dxqohzn5l2","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dre1d2f2d6dxqohzn5l2",50.77222222222223,44.67955555555556,,,2479.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Joe Flacco,CIN,28.72,18.0,448.0,3.0,2.0,4.0,8.0,,,,,2.0,295.72,-267.0,0.9,-238.3,38,401,5
398,73,5,Taylen Green,QB,CLE,3.0,ACT,True,,,9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13306,Taylen Green,CLE,30.3,18.0,335.0,2.0,2.0,15.0,69.0,1.0,,,,0.0,295.72,-265.42,0.9,-238.87800000000001,39,402,5
295,50,5,Gardner Minshew,QB,ARI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knlacyr7rqfkcxiriudj","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knlacyr7rqfkcxiriudj",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6011,Gardner Minshew,ARI,27.96,18.0,394.0,3.0,2.0,6.0,22.0,,,,,2.0,295.72,-267.76000000000005,0.9,-238.98400000000004,40,403,5
165,30,5,Mac Jones,QB,SF,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbdwfwiuhl0ib5ajtmzq","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbdwfwiuhl0ib5ajtmzq",49.35,43.428,,,2151.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7527,Mac Jones,SF,26.72,18.0,423.0,3.0,2.0,5.0,18.0,,,,,2.0,295.72,-269.0,0.9,-240.1,41,404,5
306,61,5,Cade Klubnik,QB,NYJ,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqsxavkryojbysy4kq85","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqsxavkryojbysy4kq85",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13303,Cade Klubnik,NYJ,24.0,18.0,400.0,2.0,2.0,5.0,20.0,,,,,2.0,295.72,-271.72,0.9,-242.54800000000003,42,405,5
394,81,5,Will Howard,QB,PIT,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzt7xj9ownxfit5igpcd","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzt7xj9ownxfit5igpcd",9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12511,Will Howard,PIT,22.5,18.0,410.0,2.0,2.0,5.0,21.0,,,,,0.0,295.72,-273.22,0.9,-245.89800000000002,43,406,5
392,75,5,Anthony Richardson,QB,IND,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrddeyklfcgk9qybgofq","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrddeyklfcgk9qybgofq",9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9229,Anthony Richardson,IND,21.32,18.0,193.0,1.0,1.0,8.0,46.0,1.0,,,,0.0,295.72,-274.40000000000003,0.9,-246.96000000000004,44,407,5
512,89,5,Drew Allar,QB,PIT,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sphuqnfrtzwsgeugeycz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sphuqnfrtzwsgeugeycz",3.0,2.64,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13289,Drew Allar,PIT,22.02,18.0,398.0,2.0,2.0,5.0,21.0,,,,,-2.0,295.72,-273.70000000000005,0.9,-248.33000000000004,45,408,5
308,65,5,Trey Lance,QB,LAC,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j3psmvvxo13kmbgi60ej","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j3psmvvxo13kmbgi60ej",15.555555555555555,13.688888888888888,,,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7610,Trey Lance,LAC,14.62,18.0,183.0,1.0,1.0,8.0,43.0,,,,,2.0,295.72,-281.1,0.9,-250.99000000000004,46,409,5
195,37,5,J.J. McCarthy,QB,MIN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omybnfokapjw6jwb5dd3","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omybnfokapjw6jwb5dd3",34.86666666666667,30.682666666666663,,,1632.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11565,J.J. McCarthy,MIN,13.62,18.0,213.0,1.0,1.0,5.0,21.0,,,,,2.0,295.72,-282.1,0.9,-251.89000000000001,47,410,5
188,34,5,Marcus Mariota,QB,WAS,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grx6m1fmu1odltjo3y31","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grx6m1fmu1odltjo3y31",39.016666666666666,34.334666666666664,,,1695.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307,Marcus Mariota,WAS,13.12,18.0,188.0,1.0,1.0,4.0,26.0,,,,,2.0,295.72,-282.6,0.9,-252.34000000000003,48,411,5
237,43,5,Tyrod Taylor,QB,GB,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/whpztm9akd7yefplp37r","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/whpztm9akd7yefplp37r",23.98333333333333,21.10533333333333,,,717.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827,Tyrod Taylor,GB,12.9,18.0,205.0,1.0,1.0,4.0,17.0,,,,,2.0,295.72,-282.82000000000005,0.9,-252.53800000000004,49,412,5
247,47,5,Jameis Winston,QB,NYG,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5qyxnibbyawi0pvfpjl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5qyxnibbyawi0pvfpjl",21.15,18.612,,,567.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306,Jameis Winston,NYG,12.86,18.0,214.0,1.0,1.0,3.0,13.0,,,,,2.0,295.72,-282.86,0.9,-252.574,50,413,5
193,36,5,Spencer Rattler,QB,NO,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gcgmcf4kex3jsl4rlrng","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gcgmcf4kex3jsl4rlrng",36.41111111111111,32.04177777777778,,,1586.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11562,Spencer Rattler,NO,12.68,18.0,202.0,1.0,1.0,4.0,16.0,,,,,2.0,295.72,-283.04,0.9,-252.73600000000002,51,414,5
240,45,5,Tyler Huntley,QB,BAL,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxyjf9d5qkwqjdd8ypvv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxyjf9d5qkwqjdd8ypvv",22.405555555555555,19.71688888888889,,,361.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7083,Tyler Huntley,BAL,12.68,18.0,182.0,1.0,1.0,4.0,24.0,,,,,2.0,295.72,-283.04,0.9,-252.73600000000002,52,415,5
302,52,5,Tyson Bagent,QB,CHI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ymimvligfyrucu0v3p6a","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ymimvligfyrucu0v3p6a",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11256,Tyson Bagent,CHI,12.5,18.0,195.0,1.0,1.0,4.0,17.0,,,,,2.0,295.72,-283.22,0.9,-252.89800000000002,53,416,5
253,49,5,Riley Leonard,QB,IND,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/okxcrf19ylc0hwfefmwl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/okxcrf19ylc0hwfefmwl",20.30555555555556,17.86888888888889,,,415.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12470,Riley Leonard,IND,12.44,18.0,196.0,1.0,1.0,4.0,16.0,,,,,2.0,295.72,-283.28000000000003,0.9,-252.95200000000003,54,417,5
242,46,5,Quinn Ewers,QB,JAX,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbcwyjuhyijtqe7jo274","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbcwyjuhyijtqe7jo274",22.16111111111111,19.50177777777778,,,569.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500,Quinn Ewers,JAX,12.4,18.0,195.0,1.0,1.0,4.0,16.0,,,,,2.0,295.72,-283.32000000000005,0.9,-252.98800000000006,55,418,5
298,56,5,Joshua Dobbs,QB,DET,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twaqqjexyi0vgyfbvzis","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twaqqjexyi0vgyfbvzis",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179,Joshua Dobbs,DET,12.4,18.0,195.0,1.0,1.0,4.0,16.0,,,,,2.0,295.72,-283.32000000000005,0.9,-252.98800000000006,56,419,5
299,53,5,Joe Milton III,QB,DAL,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsj9lobse1gxzanf39dt","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsj9lobse1gxzanf39dt",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557,Joe Milton,DAL,12.4,18.0,195.0,1.0,1.0,4.0,16.0,,,,,2.0,295.72,-283.32000000000005,0.9,-252.98800000000006,57,420,5
304,60,5,Tommy DeVito,QB,NE,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hb3m2zbfb5aprw6vdqx8","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hb3m2zbfb5aprw6vdqx8",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11292,Tommy DeVito,NE,12.38,18.0,202.0,1.0,1.0,4.0,13.0,,,,,2.0,295.72,-283.34000000000003,0.9,-253.00600000000003,58,421,5
301,55,5,Jarrett Stidham,QB,DEN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzdn86skeienyyqxyiuw","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzdn86skeienyyqxyiuw",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6136,Jarrett Stidham,DEN,12.22,18.0,198.0,1.0,1.0,2.0,13.0,,,,,2.0,295.72,-283.5,0.9,-253.15,59,422,5
210,38,5,Davis Mills,QB,HOU,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jh9e97vjzmeafx8jz0sn","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jh9e97vjzmeafx8jz0sn",30.883333333333333,27.177333333333333,,,915.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7585,Davis Mills,HOU,12.04,18.0,211.0,1.0,1.0,2.0,6.0,,,,,2.0,295.72,-283.68,0.9,-253.312,60,423,5
297,51,5,Kyle Allen,QB,BUF,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s3vbqdcoc6oc6yh460v9","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s3vbqdcoc6oc6yh460v9",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5127,Kyle Allen,BUF,12.0,18.0,195.0,1.0,1.0,2.0,12.0,,,,,2.0,295.72,-283.72,0.9,-253.34800000000004,61,424,6
225,41,5,Mitchell Trubisky,QB,TEN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxs7ix2pmcfv5k1qn1sk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxs7ix2pmcfv5k1qn1sk",26.238888888888887,23.09022222222222,,,259.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976,Mitchell Trubisky,TEN,11.94,18.0,186.0,1.0,1.0,4.0,15.0,,,,,2.0,295.72,-283.78000000000003,0.9,-253.40200000000004,62,425,6
307,64,5,Andy Dalton,QB,PHI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sfsneh0bn46e2kwve7sr","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sfsneh0bn46e2kwve7sr",15.772222222222222,13.879555555555555,,,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829,Andy Dalton,PHI,11.82,18.0,208.0,1.0,1.0,2.0,5.0,,,,,2.0,295.72,-283.90000000000003,0.9,-253.51000000000005,63,426,6
250,48,5,Mason Rudolph,QB,PIT,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oadtxde6hxz1jgrs618o","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oadtxde6hxz1jgrs618o",20.855555555555554,18.352888888888888,,,298.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4972,Mason Rudolph,PIT,11.68,18.0,202.0,1.0,1.0,2.0,6.0,,,,,2.0,295.72,-284.04,0.9,-253.63600000000002,64,427,6
391,82,5,Jalen Milroe,QB,SEA,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hohqoqpdyquxn1sr1fm2","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hohqoqpdyquxn1sr1fm2",9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12510,Jalen Milroe,SEA,13.86,18.0,164.0,1.0,1.0,8.0,43.0,,,,,0.0,295.72,-281.86,0.9,-253.674,65,428,6
390,78,5,Ty Simpson,QB,LA,3.0,ACT,True,,,9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13275,Ty Simpson,LAR,13.62,18.0,218.0,1.0,1.0,5.0,19.0,,,,,0.0,295.72,-282.1,0.9,-253.89000000000001,66,429,6
238,44,5,Carson Wentz,QB,MIN,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolixdvigc8axelug66","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolixdvigc8axelug66",22.95555555555556,20.20088888888889,,,1216.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3161,Carson Wentz,MIN,12.44,18.0,221.0,1.0,1.0,2.0,6.0,,,,,0.0,295.72,-283.28000000000003,0.9,-254.95200000000003,67,430,6
325,67,5,Tanner McKee,QB,PHI,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oveivzhzv13jrfvkp8zg","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oveivzhzv13jrfvkp8zg",11.338888888888889,9.978222222222222,,,241.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9230,Tanner McKee,PHI,12.42,18.0,198.0,1.0,1.0,4.0,15.0,,,,,0.0,295.72,-283.3,0.9,-254.97000000000003,68,431,6
243,57,5,Bam Knight,RB,ARI,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjxnlzlnnwlfqayeybut","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjxnlzlnnwlfqayeybut",17.757142857142856,19.177714285714288,,,0.0,0.0,193.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,160.1,,1.08,-999.0,98,432,6
271,63,5,Johnny Mundt,TE,PHI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbsnomwbzavt5124vvaz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbsnomwbzavt5124vvaz",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,162.5,,1.05,-999.0,98,433,6
293,59,5,Kyle McCord,QB,MIA,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smdh2mmu457aammcblth","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smdh2mmu457aammcblth",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,295.72,,0.9,-999.0,69,434,6
296,62,5,Drew Lock,QB,SEA,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdixnkk1uglfpwowalf8","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdixnkk1uglfpwowalf8",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,295.72,,0.9,-999.0,70,435,6
300,63,5,Jalon Daniels,QB,TB,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwhfl6i5drktwjvslfpn","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwhfl6i5drktwjvslfpn",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,295.72,,0.9,-999.0,71,436,6
303,57,5,Stetson Bennett,QB,LA,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s0eo3fstv6rkitzbefzu","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s0eo3fstv6rkitzbefzu",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,295.72,,0.9,-999.0,72,437,6
305,54,5,Sam Howell,QB,DAL,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sx77bippywnl0dx6m8q9","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sx77bippywnl0dx6m8q9",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,295.72,,0.9,-999.0,73,438,6
311,66,5,Kenny Pickett,QB,CAR,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gw6lyiuevyuspfkglnmj","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gw6lyiuevyuspfkglnmj",15.155555555555557,13.336888888888888,,,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,295.72,,0.9,-999.0,74,439,6
314,109,5,Josh Palmer,WR,BUF,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/woswdfrtxnsfgzsjvsxx","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/woswdfrtxnsfgzsjvsxx",11.525567094309242,12.447612461853982,,,0.0,0.0,0.0,0.0,14.0,7.0,78.0,0.0,19.127835471546213,,,,,,,,,,,,,,,-2.0,177.3,,1.0,-999.0,170,440,6
321,73,5,British Brooks,RB,HOU,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jethzcwj6oeitvdprnk8","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jethzcwj6oeitvdprnk8",9.9,10.692000000000002,,,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,160.1,,1.08,-999.0,99,441,6
329,92,5,Eli Heidenreich,RB,PIT,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhiyjb8jmjyzehmrrjoy","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhiyjb8jmjyzehmrrjoy",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,160.1,,1.08,-999.0,100,442,6
332,78,5,AJ Dillon,RB,CAR,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imxxt8yrbrxptoxr1hw5","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imxxt8yrbrxptoxr1hw5",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,160.1,,1.08,-999.0,101,443,6
341,88,5,Corey Kiner,RB,NE,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tpnamrgzfbytwlzhhyf8","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tpnamrgzfbytwlzhhyf8",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,160.1,,1.08,-999.0,102,444,6
358,124,5,Brycen Tremayne,WR,CAR,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/isc094ihkf69vzrlkiql","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/isc094ihkf69vzrlkiql",8.025705164593779,8.667761577761281,,,0.0,0.0,0.0,0.0,5.0,3.0,48.0,0.0,15.186218130661205,,,,,,,,,,,,,,,-2.0,177.3,,1.0,-999.0,171,445,6
361,77,5,Erick All,TE,CIN,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,162.5,,1.05,-999.0,99,446,6
362,84,5,Andrew Ogletree,TE,IND,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wvcrk0ygv3coprxj4cnt","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wvcrk0ygv3coprxj4cnt",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,162.5,,1.05,-999.0,100,447,6
